# Provenance:
#   Script: /media/drn2/External/TARA-Oceans/MANUSCRIPT/.wt_ralph58/task2/scripts/pnps_analysis/finalize_pfam_status_20260530_211500.py
#   Source 1: UniProt REST API — all C. reinhardtii proteins (organism_id:3055)
#   Source 2: Ensembl Plants BioMart — creinhardtii_eg_gene, Pfam attribute
#   Source 3: NCBI RefSeq GFF3 — GCF_000002595.2 (gene existence via Phytozome Dbxref)
#   DS3: Flowers et al. 2015 tpc00492 SupplementalDS3 (doi:10.5061/dryad.1n0g6)
#   Date: 2026-05-30 20:43:48
#   Method: Merged UniProt Pfam + Ensembl BioMart Pfam + NCBI GFF3 cross-reference
#
#   Classification:
#     has_pfam=1: gene has >=1 Pfam domain in UniProt and/or BioMart
#     has_pfam=0: gene found in databases but no Pfam domain annotated
#     has_pfam=-1: gene uses old JGI v5.0 ID (g####) not in v5.5/v5.6;
#                  absent from UniProt, Ensembl, and NCBI RefSeq.
#                  These 5,882 genes need hmmsearch on the v5.0 proteome (task 3).
Gene_ID	has_pfam	pfam_domains
Cre06.g278900	1	PF10168
Cre06.g278950	0	
Cre06.g279000	1	PF00227
Cre06.g279050	0	
Cre06.g279100	1	PF05186
Cre06.g279150	1	PF00152,PF01336
Cre06.g279200	-1	
Cre06.g279250	1	PF09282
Cre06.g279300	1	PF00560
Cre06.g279350	1	PF07969
Cre06.g279400	1	PF00450
Cre06.g279450	0	
Cre06.g279474	1	PF22600
Cre06.g279500	0	
Cre06.g279550	1	PF00226
Cre06.g279600	0	
Cre06.g279650	0	
Cre06.g279750	1	PF00557,PF15801
Cre06.g279800	0	
Cre06.g279850	1	PF13460
Cre06.g279900	0	
Cre06.g279950	0	
Cre06.g280000	0	
Cre06.g280050	1	PF03159,PF17846,PF18129,PF18332,PF18334
Cre06.g280100	1	PF03188
Cre06.g280150	1	PF01789
Cre06.g280200	1	PF06881
Cre06.g280227	0	
Cre06.g280250	0	
Cre06.g280300	1	PF00632
Cre06.g280350	1	PF00400
Cre06.g280400	-1	
Cre06.g280420	1	PF22600
Cre06.g280450	0	
Cre06.g280475	0	
Cre06.g280500	1	PF00035
Cre06.g280550	1	PF00076
Cre06.g280600	0	
Cre06.g280650	0	
Cre06.g280700	0	
Cre06.g280750	0	
Cre06.g280800	0	
Cre06.g280850	1	PF00227
Cre06.g280900	1	PF12352
Cre06.g280950	1	PF00224,PF02887
Cre06.g281000	1	PF00856
Cre06.g281050	1	PF00787,PF09325
Cre06.g281100	1	PF00069,PF24289
Cre06.g281150	0	
Cre06.g281200	1	PF00307,PF00612
Cre06.g281250	1	PF02353,PF13450
Cre06.g281286	0	
Cre06.g281300	0	
Cre06.g281350	1	PF00004,PF02190,PF05362,PF22667
Cre06.g281400	1	PF00999
Cre06.g281450	1	PF00530
Cre06.g281500	0	
Cre06.g281526	1	PF07647
Cre06.g281550	-1	
Cre06.g281600	1	PF00735
Cre06.g281650	0	
Cre06.g281700	0	
Cre06.g281750	1	PF09696
Cre06.g281800	1	PF09353
Cre06.g281850	1	PF23670
Cre06.g281900	0	
Cre06.g281950	1	PF07707
Cre06.g282000	1	PF00534,PF08323,PF16760
Cre06.g282050	0	
Cre06.g282100	0	
Cre06.g282150	1	PF00994
Cre06.g282200	1	PF03357
Cre06.g282250	1	PF00583
Cre06.g282251	1	PF01753
Cre06.g282300	0	
Cre06.g282350	0	
Cre06.g282400	0	
Cre06.g282450	1	PF13640
Cre06.g282500	1	PF00276,PF03939
Cre06.g282550	0	
Cre06.g282600	1	PF00270,PF00271,PF13959
Cre06.g282700	0	
Cre06.g282750	0	
Cre06.g282800	1	PF00463
Cre06.g282900	1	PF09755
Cre06.g282950	1	PF04190
Cre06.g283000	0	
Cre06.g283034	1	PF08538
Cre06.g283100	0	
Cre06.g283150	1	PF22978
Cre06.g283200	1	PF00856
Cre06.g283250	0	
Cre06.g283300	1	PF12796,PF13857
Cre06.g283350	1	PF16053
Cre06.g283400	1	PF05116,PF16561
Cre06.g283450	0	
Cre06.g283500	0	
Cre06.g283550	0	
Cre06.g283600	0	
Cre06.g283700	0	
Cre06.g283750	1	PF01040
Cre06.g283800	0	
Cre06.g283850	0	
Cre06.g283900	1	PF04819
Cre06.g283950	1	PF00504
Cre06.g284000	1	PF03909
Cre06.g284050	1	PF03366
Cre06.g284100	1	PF00909
Cre06.g284150	1	PF00909
Cre06.g284200	1	PF00504
Cre06.g284300	0	
Cre06.g284400	1	PF07106,PF18517
Cre06.g284450	1	PF03031
Cre06.g284500	1	PF01138,PF03725
Cre06.g284550	0	
Cre06.g284600	0	
Cre06.g284650	1	PF22784
Cre06.g284700	1	PF00155
Cre06.g284750	1	PF00009,PF22594
Cre06.g284800	1	PF01207
Cre06.g284850	1	PF04821
Cre06.g284900	1	PF00160
Cre06.g284950	0	
Cre06.g285000	-1	
Cre06.g285050	0	
Cre06.g285100	0	
Cre06.g285150	1	PF00141
Cre06.g285200	1	PF00293,PF14803
Cre06.g285300	1	PF00083,PF07690
Cre06.g285350	0	
Cre06.g285400	-1	
Cre06.g285450	-1	
Cre06.g285500	1	PF15346
Cre06.g285550	0	
Cre06.g285600	1	PF02042
Cre06.g285650	1	PF05460,PF21913
Cre06.g285700	0	
Cre06.g285750	0	
Cre06.g285800	0	
Cre06.g285850	0	
Cre06.g285900	1	PF13516
Cre06.g285950	0	
Cre06.g286000	0	
Cre06.g286050	1	PF00153
Cre06.g286100	0	
Cre06.g286150	0	
Cre06.g286200	1	PF00892
Cre06.g286250	1	PF00153
Cre06.g286300	1	PF08241
Cre06.g286350	1	PF08241
Cre06.g286400	1	PF08583
Cre06.g286450	1	PF00400,PF10313
Cre06.g286500	0	
Cre06.g286550	1	PF12811
Cre06.g286600	1	PF13898,PF26038
Cre06.g286650	1	PF00145
Cre06.g286700	1	PF00651
Cre06.g286750	1	PF15247
Cre06.g286800	1	PF15247
Cre06.g286850	1	PF08719
Cre06.g286900	0	
Cre06.g286950	1	PF12796
Cre06.g287000	1	PF05042
Cre06.g287050	0	
Cre06.g287100	1	PF13499
Cre06.g287150	1	PF12937,PF13855
Cre06.g287176	1	PF01713
Cre06.g287200	0	
Cre06.g287300	1	PF12796
Cre06.g287350	1	PF07460
Cre06.g287500	0	
Cre06.g287600	1	PF12796
Cre06.g287650	1	PF00023,PF12796,PF13920
Cre06.g287700	1	PF07714
Cre06.g287750	1	PF01180
Cre06.g287800	0	
Cre06.g287850	0	
Cre06.g287900	0	
Cre06.g287950	1	PF00176,PF00271
Cre06.g288000	0	
Cre06.g288050	1	PF01769
Cre06.g288100	1	PF05063
Cre06.g288150	1	PF13738
Cre06.g288350	0	
Cre06.g288400	1	PF00411
Cre06.g288450	1	PF13639
Cre06.g288500	1	PF03407
Cre06.g288550	1	PF06742,PF06863
Cre06.g288600	0	
Cre06.g288650	0	
Cre06.g288700	1	PF01565,PF02913,PF13183
Cre06.g288750	1	PF00076
Cre06.g288850	0	
Cre06.g288900	0	
Cre06.g288908	1	PF00069
Cre06.g288950	0	
Cre06.g289000	0	
Cre06.g289033	0	
Cre06.g289050	0	
Cre06.g289100	0	
Cre06.g289150	1	PF01545
Cre06.g289200	0	
Cre06.g289300	0	
Cre06.g289350	1	PF00472,PF03462
Cre06.g289400	1	PF00233,PF03924
Cre06.g289450	1	PF02141
Cre06.g289500	0	
Cre06.g289600	0	
Cre06.g289700	1	PF04099
Cre06.g289750	1	PF00134,PF02984
Cre06.g289800	1	PF13202,PF13499
Cre06.g289850	1	PF00128,PF02806,PF02922
Cre06.g289950	1	PF00270,PF00271,PF08148,PF13234,PF21408
Cre06.g290000	1	PF07883
Cre06.g290050	0	
Cre06.g290100	1	PF05739,PF09177
Cre06.g290200	1	PF00211
Cre06.g290250	0	
Cre06.g290300	0	
Cre06.g290350	0	
Cre06.g290450	1	PF00076
Cre06.g290500	1	PF00069,PF00400,PF02985,PF22956
Cre06.g290800	1	PF09445
Cre06.g290850	0	
Cre06.g290900	1	PF06294
Cre06.g291050	0	
Cre06.g291100	0	
Cre06.g291150	1	PF00270,PF00271
Cre06.g291200	1	PF09340
Cre06.g291250	1	PF03909
Cre06.g291300	0	
Cre06.g291350	0	
Cre06.g291400	1	PF00288
Cre06.g291450	0	
Cre06.g291500	1	PF02042
Cre06.g291550	0	
Cre06.g291600	1	PF01633
Cre06.g291650	1	PF00111
Cre06.g291700	1	PF06098
Cre06.g291750	0	
Cre06.g291800	1	PF01040
Cre06.g291850	1	PF13516
Cre06.g291900	1	PF02114
Cre06.g291950	1	PF01544,PF22099
Cre06.g292000	1	PF00790
Cre06.g292050	1	PF05548
Cre06.g292100	1	PF13416
Cre06.g292150	1	PF13499
Cre06.g292350	1	PF13520
Cre06.g292400	1	PF10184
Cre06.g292450	1	PF01416
Cre06.g292500	1	PF00160
Cre06.g292550	1	PF00149,PF16891
Cre06.g292600	0	
Cre06.g292650	1	PF08711
Cre06.g292700	1	PF00069
Cre06.g292800	1	PF00179
Cre06.g292850	1	PF13191
Cre06.g292900	1	PF13896
Cre06.g292950	1	PF04081
Cre06.g293000	1	PF04104,PF26466
Cre06.g293100	1	PF09177
Cre06.g293150	0	
Cre06.g293200	0	
Cre06.g293250	1	PF07986
Cre06.g293300	1	PF07714
Cre06.g293362	0	
Cre06.g293400	0	
Cre06.g293450	0	
Cre06.g293700	1	PF00542
Cre06.g293750	1	PF00642,PF22628
Cre06.g293800	1	PF00884
Cre06.g293850	0	
Cre06.g293900	1	PF00789,PF08059
Cre06.g293950	1	PF00464
Cre06.g294000	1	PF01738
Cre06.g294050	1	PF13589,PF22899
Cre06.g294100	0	
Cre06.g294150	0	
Cre06.g294200	1	PF01653,PF03120,PF12738,PF12826
Cre06.g294250	1	PF12499
Cre06.g294400	1	PF05450,PF18266
Cre06.g294450	1	PF00248
Cre06.g294500	0	
Cre06.g294550	1	PF05684
Cre06.g294600	1	PF15227
Cre06.g294650	1	PF00266
Cre06.g294700	1	PF01477
Cre06.g294750	1	PF01040
Cre06.g294800	1	PF01940
Cre06.g294850	1	PF00179
Cre06.g294900	0	
Cre06.g294950	1	PF13561
Cre06.g295000	-1	
Cre06.g295050	1	PF12937
Cre06.g295100	1	PF03372,PF19580
Cre06.g295150	1	PF13515
Cre06.g295200	1	PF00875,PF03441
Cre06.g295250	1	PF01569
Cre06.g295300	-1	
Cre06.g295350	0	
Cre06.g295400	1	PF00153
Cre06.g295450	1	PF00389,PF02826
Cre06.g295500	1	PF13472
Cre06.g295550	1	PF07883
Cre06.g295600	1	PF05063
Cre06.g295700	1	PF00493,PF14551,PF17207,PF17855
Cre06.g295950	0	
Cre06.g296000	1	PF08433
Cre06.g296050	1	PF00743
Cre06.g296100	1	PF01663
Cre06.g296200	1	PF00069
Cre06.g296250	1	PF00152,PF01336
Cre06.g296300	0	
Cre06.g296350	1	PF02902
Cre06.g296400	1	PF00441,PF02770,PF02771
Cre06.g296450	0	
Cre06.g296500	1	PF01753,PF13424
Cre06.g296550	1	PF00743
Cre06.g296600	1	PF00677
Cre06.g296650	0	
Cre06.g296700	1	PF04055,PF06968
Cre06.g296750	1	PF01926,PF04055,PF18128,PF18133
Cre06.g296800	0	
Cre06.g296850	1	PF23277
Cre06.g296900	1	PF25370
Cre06.g297150	1	PF02042
Cre06.g297200	0	
Cre06.g297250	0	
Cre06.g297400	1	PF08240,PF13602
Cre06.g297450	0	
Cre06.g297500	0	
Cre06.g297516	0	
Cre06.g297550	1	PF07524,PF10406
Cre06.g297600	1	PF01613
Cre06.g297650	1	PF00644
Cre06.g297700	1	PF13374,PF13424
Cre06.g297750	1	PF11931,PF12108,PF13297,PF16837
Cre06.g297800	0	
Cre06.g297850	1	PF03028,PF08393,PF12774,PF12775,PF12777,PF12780,PF12781,PF17852,PF18198,PF18199,PF22597
Cre06.g297900	1	PF04117
Cre06.g297904	1	PF11969,PF13671,PF16278
Cre06.g297950	0	
Cre06.g298000	0	
Cre06.g298050	0	
Cre06.g298100	1	PF01253
Cre06.g298150	0	
Cre06.g298200	0	
Cre06.g298219	-1	
Cre06.g298300	1	PF13812,PF17177
Cre06.g298350	1	PF02020,PF25504
Cre06.g298400	0	
Cre06.g298450	0	
Cre06.g298500	0	
Cre06.g298550	1	PF00743
Cre06.g298600	1	PF01753
Cre06.g298650	1	PF00270,PF00271
Cre06.g298700	0	
Cre06.g298750	1	PF01490
Cre06.g298800	0	
Cre06.g298850	0	
Cre06.g298900	-1	
Cre06.g298911	0	
Cre06.g298950	1	PF10343
Cre06.g299000	1	PF00829
Cre06.g299050	1	PF03982
Cre06.g299100	0	
Cre06.g299200	1	PF19568
Cre06.g299250	0	
Cre06.g299300	1	PF00091,PF03953
Cre06.g299450	1	PF17780
Cre06.g299500	0	
Cre06.g299550	0	
Cre06.g299600	1	PF02535
Cre06.g299650	1	PF00574
Cre06.g299750	1	PF08571
Cre06.g299800	1	PF00501,PF23562
Cre06.g299850	0	
Cre06.g299900	0	
Cre06.g299950	0	
Cre06.g300050	0	
Cre06.g300121	-1	
Cre06.g300150	0	
Cre06.g300200	0	
Cre06.g300250	1	PF03133
Cre06.g300300	0	
Cre06.g300350	0	
Cre06.g300400	0	
Cre06.g300450	1	PF19568
Cre06.g300500	1	PF00520
Cre06.g300550	1	PF02493
Cre06.g300600	1	PF03110
Cre06.g300650	1	PF04112,PF25789
Cre06.g300700	1	PF13460
Cre06.g300750	1	PF13086,PF13087,PF16399,PF21143,PF21144
Cre06.g300800	1	PF01016
Cre06.g300900	1	PF07817
Cre06.g301000	1	PF07714
Cre06.g301050	1	PF00025
Cre06.g301100	1	PF04232
Cre06.g301150	0	
Cre06.g301450	0	
Cre06.g301500	0	
Cre06.g301550	1	PF07690
Cre06.g301600	1	PF01532,PF02225
Cre06.g301650	1	PF06838
Cre06.g301750	0	
Cre06.g301800	1	PF05977
Cre06.g301802	0	
Cre06.g301806	1	PF12499
Cre06.g301850	0	
Cre06.g301900	0	
Cre06.g301950	-1	
Cre06.g302000	1	PF07690
Cre06.g302050	1	PF02364
Cre06.g302150	0	
Cre06.g302200	1	PF13202
Cre06.g302250	0	
Cre06.g302300	0	
Cre06.g302305	0	
Cre06.g302350	0	
Cre06.g302389	0	
Cre06.g302450	0	
Cre06.g302500	0	
Cre06.g302600	0	
Cre06.g302650	1	PF01728
Cre06.g302700	1	PF13516
Cre06.g302750	1	PF00400
Cre06.g302800	1	PF00069,PF12202
Cre06.g302850	1	PF25074
Cre06.g302900	1	PF01412
Cre06.g302950	1	PF05548
Cre06.g303000	0	
Cre06.g303050	1	PF00173
Cre06.g303100	0	
Cre06.g303150	1	PF00069
Cre06.g303171	0	
Cre06.g303183	0	
Cre06.g303300	1	PF21329
Cre06.g303350	0	
Cre06.g303400	1	PF00400,PF23414
Cre06.g303450	0	
Cre06.g303483	1	PF00249
Cre06.g303500	1	PF12656,PF25088
Cre06.g303550	-1	
Cre06.g303572	1	PF01697
Cre06.g303600	0	
Cre06.g303650	1	PF01253,PF17832,PF25304,PF26292
Cre06.g303700	0	
Cre06.g303800	1	PF00612
Cre06.g303850	0	
Cre06.g303900	1	PF03006
Cre06.g303950	0	
Cre06.g304000	1	PF00176,PF00271,PF13920
Cre06.g304050	1	PF00069
Cre06.g304100	1	PF08603,PF21938
Cre06.g304150	1	PF00023,PF06985,PF12796
Cre06.g304250	0	
Cre06.g304300	1	PF00227
Cre06.g304350	1	PF02297
Cre06.g304400	1	PF04832,PF10184
Cre06.g304500	1	PF00397,PF12796
Cre06.g304550	1	PF00929,PF13423
Cre06.g304600	1	PF00581,PF12368,PF17773
Cre06.g304650	1	PF00454,PF21245
Cre06.g304700	0	
Cre06.g304750	1	PF01412
Cre06.g304800	1	PF12763
Cre06.g304850	1	PF04424
Cre06.g304876	0	
Cre06.g304950	0	
Cre06.g305000	1	PF00400
Cre06.g305050	1	PF03372
Cre06.g305100	0	
Cre06.g305150	0	
Cre06.g305200	0	
Cre06.g305250	1	PF03372
Cre06.g305251	1	PF00400
Cre06.g305350	0	
Cre06.g305400	0	
Cre06.g305450	0	
Cre06.g305500	1	PF00857
Cre06.g305550	0	
Cre06.g305600	1	PF08240
Cre06.g305650	1	PF00355,PF08417
Cre06.g305700	0	
Cre06.g305750	1	PF00168
Cre06.g305800	0	
Cre06.g305850	1	PF08241
Cre06.g305900	0	
Cre06.g306000	1	PF07250,PF09118
Cre06.g306031	-1	
Cre06.g306050	0	
Cre06.g306057	0	
Cre06.g306100	0	
Cre06.g306150	1	PF03235
Cre06.g306200	0	
Cre06.g306250	0	
Cre06.g306300	1	PF01078,PF17863
Cre06.g306350	1	PF00111
Cre06.g306450	0	
Cre06.g306500	-1	
Cre06.g306550	1	PF00445
Cre06.g306700	0	
Cre06.g306750	0	
Cre06.g306800	0	
Cre06.g306850	1	PF00270,PF00271
Cre06.g306900	1	PF00530
Cre06.g307050	-1	
Cre06.g307075	0	
Cre06.g307100	1	PF01476,PF03109
Cre06.g307150	1	PF01373
Cre06.g307200	1	PF04667
Cre06.g307250	1	PF15964
Cre06.g307300	1	PF00153
Cre06.g307350	1	PF01412,PF01417
Cre06.g307400	1	PF03372
Cre06.g307450	1	PF00240,PF01805,PF12230
Cre06.g307500	1	PF18599
Cre06.g307550	-1	
Cre06.g307600	1	PF00956
Cre06.g307650	1	PF03537,PF12138
Cre06.g307700	0	
Cre06.g307750	0	
Cre06.g307800	1	PF14295
Cre06.g307850	0	
Cre06.g307900	1	PF15104
Cre06.g307950	1	PF01281
Cre06.g308000	1	PF00400
Cre06.g308050	0	
Cre06.g308100	1	PF01575,PF22622
Cre06.g308150	1	PF00226,PF11875,PF22774
Cre06.g308200	0	
Cre06.g308250	1	PF00467,PF00900,PF08071,PF16121
Cre06.g308300	1	PF01728
Cre06.g308350	1	PF00149
Cre06.g308400	1	PF22785
Cre06.g308450	1	PF18087,PF18578,PF18579
Cre06.g308500	1	PF00117,PF00988
Cre06.g308550	-1	
Cre06.g308600	0	
Cre06.g308650	0	
Cre06.g308700	0	
Cre06.g308750	1	PF03006
Cre06.g308850	1	PF08597
Cre06.g308900	1	PF01103
Cre06.g308950	1	PF02453
Cre06.g309000	1	PF01226
Cre06.g309050	1	PF04153
Cre06.g309100	1	PF00118
Cre06.g309150	1	PF06220,PF17780
Cre06.g309200	0	
Cre06.g309300	1	PF00398
Cre06.g309350	1	PF00810
Cre06.g309450	1	PF00246
Cre06.g309500	0	
Cre06.g309550	0	
Cre06.g309600	0	
Cre06.g309750	1	PF05018
Cre06.g309800	0	
Cre06.g309850	0	
Cre06.g309900	1	PF07699
Cre06.g309950	-1	
Cre06.g310000	1	PF01602
Cre06.g310050	1	PF02517
Cre06.g310100	1	PF00069
Cre06.g310150	0	
Cre06.g310200	0	
Cre06.g310250	0	
Cre06.g310300	0	
Cre06.g310350	0	
Cre06.g310400	1	PF14922
Cre06.g310450	1	PF00382,PF08271
Cre06.g310500	0	
Cre06.g310545	0	
Cre06.g310550	1	PF01541
Cre06.g310650	0	
Cre06.g310700	1	PF00935
Cre06.g310750	1	PF01602,PF08752,PF16381
Cre06.g310800	0	
Cre06.g310850	1	PF00005
Cre06.g310900	0	
Cre06.g310950	1	PF01266
Cre06.g311000	1	PF03092
Cre06.g311050	1	PF02779,PF02780
Cre06.g311100	0	
Cre06.g311150	1	PF07690
Cre06.g311200	1	PF07690
Cre06.g311250	1	PF02181
Cre06.g311300	0	
Cre06.g311350	0	
Cre06.g311400	1	PF02732
Cre06.g311450	0	
Cre06.g311500	0	
Cre06.g311550	0	
Cre06.g311600	1	PF00702,PF01687
Cre06.g311650	1	PF01007,PF17655
Cre06.g311700	0	
Cre06.g311750	1	PF23598
Cre06.g311800	1	PF06966
Cre06.g311850	1	PF00702
Cre06.g311900	1	PF00071
Cre06.g311950	1	PF03016,PF23106
g5579	-1	
g5603	-1	
g5605	-1	
g5607	-1	
g5612	-1	
g5618	-1	
g5619	-1	
g5621	-1	
g5630	-1	
g5636	-1	
g5651	-1	
g5652	-1	
g5655	-1	
g5662	-1	
g5665	-1	
g5667	-1	
g5672	-1	
g5680	-1	
g5681	-1	
g5683	-1	
g5685	-1	
g5686	-1	
g5687	-1	
g5688	-1	
g5689	-1	
g5690	-1	
g5691	-1	
g5692	-1	
g5693	-1	
g5694	-1	
g5695	-1	
g5696	-1	
g5697	-1	
g5698	-1	
g5699	-1	
g5700	-1	
g5701	-1	
g5702	-1	
g5704	-1	
g5705	-1	
g5706	-1	
g5707	-1	
g5708	-1	
g5709	-1	
g5710	-1	
g5714	-1	
g5715	-1	
g5717	-1	
g5718	-1	
g5719	-1	
g5720	-1	
g5721	-1	
g5728	-1	
g5732	-1	
g5745	-1	
g5765	-1	
g5774	-1	
g5779	-1	
g5780	-1	
g5781	-1	
g5787	-1	
g5800	-1	
g5804	-1	
g5831	-1	
g5833	-1	
g5860	-1	
g5865	-1	
g5867	-1	
g5868	-1	
g5873	-1	
g5886	-1	
g5901	-1	
g5912	-1	
g5917	-1	
g5923	-1	
g5945	-1	
g5947	-1	
g5957	-1	
g5961	-1	
g5964	-1	
g5972	-1	
g5976	-1	
g5977	-1	
g5986	-1	
g6001	-1	
g6002	-1	
g6014	-1	
g6018	-1	
g6025	-1	
g6035	-1	
g6044	-1	
g6047	-1	
g6049	-1	
g6053	-1	
g6056	-1	
g6064	-1	
g6066	-1	
g6068	-1	
g6074	-1	
g6089	-1	
g6093	-1	
g6116	-1	
g6118	-1	
g6121	-1	
g6130	-1	
g6148	-1	
g6151	-1	
g6159	-1	
g6176	-1	
g6191	-1	
g6198	-1	
g6200	-1	
g6207	-1	
g6210	-1	
g6215	-1	
g6218	-1	
g6229	-1	
g6230	-1	
g6231	-1	
g6232	-1	
g6233	-1	
g6234	-1	
g6235	-1	
g6236	-1	
g6237	-1	
g6238	-1	
g6239	-1	
g6240	-1	
g6241	-1	
g6242	-1	
g6243	-1	
g6244	-1	
g6245	-1	
g6246	-1	
g6247	-1	
g6248	-1	
g6249	-1	
g6250	-1	
g6251	-1	
g6252	-1	
g6253	-1	
g6254	-1	
g6255	-1	
g6256	-1	
g6257	-1	
g6258	-1	
g6259	-1	
g6260	-1	
g6261	-1	
g6262	-1	
g6264	-1	
g6267	-1	
g6268	-1	
g6269	-1	
g6270	-1	
g6271	-1	
g6272	-1	
g6273	-1	
g6274	-1	
g6275	-1	
g6276	-1	
g6277	-1	
g6278	-1	
g6279	-1	
g6280	-1	
g6281	-1	
g6282	-1	
g6283	-1	
g6284	-1	
g6285	-1	
g6286	-1	
g6287	-1	
g6288	-1	
g6289	-1	
g6290	-1	
g6291	-1	
g6292	-1	
g6293	-1	
g6294	-1	
g6295	-1	
g6296	-1	
g6297	-1	
g6298	-1	
g6299	-1	
g6300	-1	
g6301	-1	
g6302	-1	
g6303	-1	
g6304	-1	
g6305	-1	
g6306	-1	
g6307	-1	
g6308	-1	
g6309	-1	
g6310	-1	
g6311	-1	
g6312	-1	
g6313	-1	
g6314	-1	
g6315	-1	
g6316	-1	
g6317	-1	
g6318	-1	
g6319	-1	
g6320	-1	
g6321	-1	
g6322	-1	
g6323	-1	
g6324	-1	
g6325	-1	
g6326	-1	
g6327	-1	
g6328	-1	
g6329	-1	
g6330	-1	
g6331	-1	
g6332	-1	
g6333	-1	
g6334	-1	
g6335	-1	
g6336	-1	
g6337	-1	
g6338	-1	
g6339	-1	
g6340	-1	
g6341	-1	
g6342	-1	
g6343	-1	
g6344	-1	
g6345	-1	
g6346	-1	
g6347	-1	
g6348	-1	
g6350	-1	
g6351	-1	
g6352	-1	
g6353	-1	
g6354	-1	
g6355	-1	
g6356	-1	
g6357	-1	
g6358	-1	
g6359	-1	
g6360	-1	
g6361	-1	
g6362	-1	
g6363	-1	
g6364	-1	
g6365	-1	
g6366	-1	
g6367	-1	
g6368	-1	
g6369	-1	
g6370	-1	
g6371	-1	
g6372	-1	
g6373	-1	
g6374	-1	
g6375	-1	
g6376	-1	
g6377	-1	
g6378	-1	
g6379	-1	
g6380	-1	
g6381	-1	
g6382	-1	
g6383	-1	
g6384	-1	
g6385	-1	
g6386	-1	
g6387	-1	
g6388	-1	
g6389	-1	
g6390	-1	
g6391	-1	
g6392	-1	
g6393	-1	
g6394	-1	
g6395	-1	
g6396	-1	
g6397	-1	
g6398	-1	
g6399	-1	
g6400	-1	
g6401	-1	
g6402	-1	
g6403	-1	
g6404	-1	
g6405	-1	
g6406	-1	
g6407	-1	
g6408	-1	
g6409	-1	
g6411	-1	
g6412	-1	
g6413	-1	
g6414	-1	
g6416	-1	
g6420	-1	
g6422	-1	
g6425	-1	
g6426	-1	
g6427	-1	
g6428	-1	
g6430	-1	
g6447	-1	
g6450	-1	
g6452	-1	
g6453	-1	
g6456	-1	
g6457	-1	
g6458	-1	
g6459	-1	
g6461	-1	
g6465	-1	
g6478	-1	
g6492	-1	
g6503	-1	
g6509	-1	
g6554	-1	
g6573	-1	
g6577	-1	
g6578	-1	
g6583	-1	
g6595	-1	
g6599	-1	
g6604	-1	
g6609	-1	
g6611	-1	
g6612	-1	
g6620	-1	
g6631	-1	
g6645	-1	
g6673	-1	
g6676	-1	
g6677	-1	
g6679	-1	
g6692	-1	
g6702	-1	
g6716	-1	
g6719	-1	
g6721	-1	
g6726	-1	
g6731	-1	
g6736	-1	
g6739	-1	
g6740	-1	
g6744	-1	
g6768	-1	
g6770	-1	
g6771	-1	
g6772	-1	
g6773	-1	
g6782	-1	
g6788	-1	
g6794	-1	
g6798	-1	
g6799	-1	
g6800	-1	
g6813	-1	
g6814	-1	
g6823	-1	
g6826	-1	
g6837	-1	
g6843	-1	
g6845	-1	
g6850	-1	
g6867	-1	
g6868	-1	
g6869	-1	
g6870	-1	
g6871	-1	
g6872	-1	
g6873	-1	
g6874	-1	
g6878	-1	
g6899	-1	
g6901	-1	
g6912	-1	
g6920	-1	
g6924	-1	
g6926	-1	
g6931	-1	
g6937	-1	
g6939	-1	
g6941	-1	
g6943	-1	
g6949	-1	
g6960	-1	
g6962	-1	
g6963	-1	
g6968	-1	
g6969	-1	
g6970	-1	
g6971	-1	
g6972	-1	
g6973	-1	
g6975	-1	
g6980	-1	
g6981	-1	
g6991	-1	
g6995	-1	
g7001	-1	
g7005	-1	
g7020	-1	
g7021	-1	
g7022	-1	
g7034	-1	
g7048	-1	
g7058	-1	
g7067	-1	
g7072	-1	
g7083	-1	
g7084	-1	
g7085	-1	
g7086	-1	
g7091	-1	
g7098	-1	
g7102	-1	
g7103	-1	
g7105	-1	
g7110	-1	
g7164	-1	
g7165	-1	
g7166	-1	
g7169	-1	
g7179	-1	
g7187	-1	
Cre07.g312050	1	PF01266
Cre07.g312100	1	PF07065
Cre07.g312150	1	PF00580,PF13361
Cre07.g312250	1	PF00580
Cre07.g312300	1	PF03992
Cre07.g312350	1	PF01896
Cre07.g312400	1	PF00609,PF00781
Cre07.g312550	0	
Cre07.g312580	0	
Cre07.g312600	0	
Cre07.g312650	0	
Cre07.g312750	1	PF10447,PF14382
Cre07.g312800	1	PF12906
Cre07.g312850	1	PF05078
Cre07.g312900	1	PF00632,PF25579
Cre07.g313000	1	PF00270,PF00271
Cre07.g313050	0	
Cre07.g313100	0	
Cre07.g313250	1	PF00005,PF01061
Cre07.g313350	1	PF07969
Cre07.g313400	0	
Cre07.g313450	0	
Cre07.g313500	0	
Cre07.g313550	0	
Cre07.g313600	0	
Cre07.g313700	1	PF00749,PF19269
Cre07.g313750	0	
Cre07.g313800	0	
Cre07.g313850	1	PF00400,PF13499
Cre07.g313900	0	
Cre07.g313950	0	
Cre07.g314000	1	PF16156
Cre07.g314050	0	
Cre07.g314100	1	PF00687
Cre07.g314150	1	PF01593
Cre07.g314200	0	
Cre07.g314250	0	
Cre07.g314300	0	
Cre07.g314400	1	PF00580,PF13361
Cre07.g314450	0	
