Locus Tag	Description	dN/dS	dN	dS	%min5Xcov	%min1Xcov	avg read depth	dN/dS vs CC9902	dN/dS 70_70	dN/dS PAML
Syncc9902_2021	elongation factor EF-2	0.045	0.008	0.183	94.99	100.0	9.436	0.047	0.045	0.0382085570122546
Syncc9902_2022	elongation factor Tu (EC:2.7.7.4 )	0.042	0.01	0.239	100.0	100.0	17.113	0.039	0.089	0.045069286700365
Syncc9902_2023	30S ribosomal protein S10	0.03	0.007	0.239	100.0	100.0	22.913	0.03	0.03	0.1331317453777
Syncc9902_2024	Peptidase S16, lon-like	0.072	0.016	0.216	100.0	100.0	14.506	0.071	0.072	0.0700036989526331
Syncc9902_2025	probable sterol-C-methyltransferase	0.12	0.028	0.233	100.0	100.0	16.833	0.126	0.121	0.140108876495974
Syncc9902_2026	Prephenate dehydratase (EC:4.2.1.51 )	0.094	0.02	0.213	100.0	100.0	15.895	0.095	0.091	0.36040194650223
Syncc9902_2027	hypothetical protein	0.133	0.02	0.154	100.0	100.0	20.094	0.136	0.133	0.0913550586673908
Syncc9902_2028	Ribonuclease H (EC:3.1.26.4 )	0.17	0.039	0.232	100.0	100.0	21.015	0.182	0.17	0.194808628306286
Syncc9902_2029	Ribonuclease E and G	0.105	0.024	0.229	100.0	100.0	16.946	0.103	0.106	0.199101652288935
Syncc9902_2030	Elongator protein 3/MiaB/NifB	0.089	0.022	0.244	100.0	100.0	18.888	0.091	0.089	0.0997012098587745
Syncc9902_2031	aspartate aminotransferase	0.072	0.019	0.26	100.0	100.0	19.997	0.077	0.075	0.0662331657037478
Syncc9902_2032	ATP-dependent Clp protease adaptor protein ClpS	0.041	0.01	0.248	100.0	100.0	26.305	0.041	0.039	0.0609498388828577
Syncc9902_2033	hypothetical protein	0.237	0.026	0.109	87.5	100.0	8.188	0.232	0.292	0.552203971017441
Syncc9902_2034	TPR repeat	0.286	0.026	0.092	95.87	100.0	8.685	0.285	0.286	0.306279165596958
Syncc9902_2035	Elongator protein 3/MiaB/NifB	0.059	0.024	0.405	100.0	100.0	20.579	0.059	0.066	0.0880708968487029
Syncc9902_2036	Photosystem II reaction centre protein PsbA/D1	0.08	0.037	0.461	100.0	100.0	26.935	0.081	0.094	0.0200999632380294
Syncc9902_2037	hypothetical protein	1.005	0.049	0.049	5.49	79.92	1.712	1.005	1.74	0.0
Syncc9902_2038	hypothetical protein	0.156	0.036	0.231	100.0	100.0	9.566	0.153	0.158	0.0988358045415482
Syncc9902_2039	hypothetical protein	0.203	0.054	0.265	100.0	100.0	10.42	0.203	0.203	0.290044584163044
Syncc9902_2040	chorismate synthase (EC:4.2.3.5 )	0.042	0.005	0.126	71.78	100.0	6.826	0.046	0.042	0.0838300457441351
Syncc9902_2041	hypothetical protein	0.028	0.007	0.248	75.68	100.0	8.435	0.026	0.028	0.00952043060060886
Syncc9902_2042	possible aldolase	0.3	0.034	0.112	22.17	100.0	4.207	0.275	0.3	0.211480888118499
Syncc9902_2043	Peptidase M41, FtsH (EC:3.6.4.6 )	0.022	0.006	0.266	89.75	100.0	8.135	0.023	0.022	0.0209094232653049
Syncc9902_2044	ATP-sulfurylase (EC:2.7.7.4 )	0.061	0.012	0.2	63.77	100.0	6.576	0.067	0.068	0.126238973644644
Syncc9902_2045	photosystem II manganese-stabilizing polypeptide	0.092	0.016	0.172	86.59	100.0	6.842	0.094	0.092	0.0588070957433448
Syncc9902_2046	DNA/pantothenate metabolism flavoprotein	0.145	0.028	0.193	96.33	100.0	10.673	0.155	0.145	0.197214835466939
Syncc9902_2047	hypothetical protein	0.15	0.017	0.115	86.85	100.0	6.324	0.155	0.15	0.167528438469493
Syncc9902_2048	hypothetical protein	0.594	0.028	0.048	34.33	100.0	4.144	0.397	0.575	0.0
Syncc9902_2049	hypothetical protein	0.121	0.026	0.214	100.0	100.0	8.631	0.126	0.121	0.165930613584647
Syncc9902_2050	putative type 2 NADH dehydrogenase (Ndh, Ndh2B or NdbA)	0.126	0.023	0.182	99.02	100.0	11.239	0.123	0.126	0.148555517052685
Syncc9902_2051	aspartate carbamoyltransferase catalytic subunit (EC:2.1.3.2 )	0.071	0.014	0.2	96.76	100.0	14.009	0.07	0.071	0.0695879333622514
Syncc9902_2052	Methylpurine-DNA glycosylase (MPG)	0.185	0.044	0.238	100.0	100.0	15.898	0.188	0.2	0.0713776313320255
Syncc9902_2053	Protein of unknown function DUF165	0.088	0.024	0.279	100.0	100.0	15.74	0.087	0.088	0.0545686379840631
Syncc9902_2054	possible glycosyltransferase	0.202	0.029	0.143	41.12	98.74	3.952	0.219	0.202	0.329212609987409
Syncc9902_2055	hypothetical protein	0.068	0.013	0.192	100.0	100.0	10.472	0.066	0.068	0.0
Syncc9902_2056	hypothetical protein	0.075	0.019	0.25	100.0	100.0	21.772	0.072	0.075	0.0795727545424473
Syncc9902_2057	Glutamyl-tRNA(Gln) amidotransferase C subunit	0.042	0.014	0.336	100.0	100.0	19.221	0.043	0.042	0.0358389017477535
Syncc9902_2058	beta-carotene hydroxylase	0.085	0.032	0.374	100.0	100.0	22.078	0.086	0.114	0.0869712190767876
Syncc9902_2059	hypothetical protein	0.159	0.036	0.226	100.0	100.0	22.996	0.162	0.17	0.225766262705927
Syncc9902_2060	isoleucyl-tRNA synthetase	0.115	0.03	0.263	100.0	100.0	23.236	0.119	0.114	0.101151299003103
Syncc9902_2061	hypothetical protein	0.217	0.054	0.249	100.0	100.0	16.677	0.21	0.204	0.612688840006543
Syncc9902_2062	hypothetical protein	0.079	0.014	0.174	100.0	100.0	13.969	0.091	0.079	0.0702745229584546
Syncc9902_2063	hypothetical protein	0.113	0.024	0.21	100.0	100.0	14.376	0.115	0.113	0.102228892031859
Syncc9902_2064	tRNA (guanine-N(7)-)-methyltransferase (EC:2.1.1.33 )	0.13	0.025	0.189	86.22	100.0	8.764	0.135	0.13	0.291197594381896
Syncc9902_2065	possible bicarbonate transporter, ICT family	0.141	0.028	0.2	87.4	100.0	9.056	0.15	0.141	0.156384030818497
Syncc9902_2066	hypothetical protein	0.224	0.038	0.168	78.59	99.47	7.391	0.241	0.224	0.260687968703919
Syncc9902_2067	Phosphoglucosamine mutase	0.08	0.015	0.187	84.73	100.0	9.692	0.078	0.078	0.103877453787696
Syncc9902_2068	possible soluble lytic transglycosylase	0.288	0.043	0.148	34.33	98.91	3.682	0.275	0.288	0.212425602062088
Syncc9902_2069	hypothetical protein	0.178	0.029	0.164	84.13	100.0	6.177	0.189	0.178	0.282984257818406
Syncc9902_2070	thioredoxin-like protein TxlA	0.107	0.015	0.145	65.23	100.0	5.116	0.128	0.106	0.0841493077467832
Syncc9902_2071	Thymidylate synthase complementing protein ThyX	0.05	0.011	0.217	100.0	100.0	9.22	0.048	0.055	0.0555479357574434
Syncc9902_2072	deoxycytidine triphosphate deaminase (EC:3.5.4.13 )	0.084	0.018	0.212	30.64	100.0	3.926	0.083	0.084	0.0286840465755932
Syncc9902_2073	cob(I)alamin adenosyltransferase	0.085	0.017	0.197	64.05	96.41	5.458	0.079	0.08	0.0444384183596178
Syncc9902_2074	Ribonuclease PH (EC:2.7.7.56 )	0.104	0.024	0.236	92.08	100.0	8.471	0.108	0.104	0.10687177753174
Syncc9902_2075	transcriptional regulator, Crp/Fnr family	0.026	0.006	0.218	84.68	100.0	8.333	0.024	0.026	0.0347732054192711
Syncc9902_2076	hypothetical protein	0.084	0.016	0.186	89.32	100.0	8.029	0.085	0.084	0.0989235968717054
Syncc9902_2077	Resolvase, RNase H-like fold	0.214	0.031	0.146	95.53	100.0	8.277	0.218	0.214	0.219954265158585
Syncc9902_2078	hypothetical protein	0.011	0.002	0.171	100.0	100.0	8.337	0.01	0.011	1.0944217483825
Syncc9902_2079	peptidyl-tRNA hydrolase (EC:3.1.1.29 )	0.07	0.012	0.174	99.36	100.0	9.184	0.075	0.07	0.0184054012675047
Syncc9902_2080	Twin-arginine translocation protein TatA/E	0.104	0.027	0.257	100.0	100.0	13.235	0.084	0.104	0.0
Syncc9902_2081	photosystem II reaction center protein PsbH	0.021	0.002	0.11	100.0	100.0	7.716	0.021	0.021	0.0
Syncc9902_2082	photosystem II reaction centre N protein (psbN)	0.094	0.007	0.07	100.0	100.0	6.645	0.042	0.094	0.14289819679568
Syncc9902_2083	possible alpha mannosidase	0.183	0.036	0.199	93.13	100.0	10.279	0.183	0.189	0.176911202636772
Syncc9902_2084	photosystem II reaction center I protein PsbI	0.038	0.004	0.099	100.0	100.0	10.733	0.038	0.038	0.0
Syncc9902_2085	hypothetical protein	0.118	0.029	0.247	88.89	100.0	11.847	0.117	0.128	0.187551873791119
Syncc9902_2086	Uncharacterized low-complexity proteins-like	0.285	0.068	0.239	64.76	100.0	9.665	0.293	0.307	0.613903710872176
Syncc9902_2087	3-isopropylmalate dehydratase small subunit	0.191	0.034	0.181	100.0	100.0	10.805	0.176	0.176	0.413103321295445
Syncc9902_2088	isopropylmalate isomerase large subunit	0.064	0.011	0.178	100.0	100.0	12.045	0.068	0.064	0.13602146542318
Syncc9902_2089	Competence-damaged protein	0.174	0.03	0.172	94.52	100.0	8.13	0.169	0.174	0.235661648306994
Syncc9902_2090	putative glycosyltransferase	0.073	0.015	0.2	74.89	100.0	6.101	0.086	0.073	0.457485476877969
Syncc9902_2091	serine hydroxymethyltransferase (EC:2.1.2.1 )	0.054	0.012	0.221	89.69	100.0	9.195	0.053	0.061	0.0579267522030018
Syncc9902_2092	hypothetical protein	0.093	0.014	0.148	93.09	100.0	7.077	0.078	0.093	NaN
Syncc9902_2093	hypothetical protein	0.055	0.014	0.25	77.43	100.0	6.799	0.052	0.055	0.0399960174677595
Syncc9902_2094	hypothetical protein	0.024	0.004	0.16	92.72	100.0	5.9	0.025	0.023	0.0
Syncc9902_2095	hypothetical protein	0.133	0.023	0.17	82.0	100.0	6.354	0.132	0.164	0.20390099251282
Syncc9902_2096	Rhodanese-like	0.136	0.017	0.125	100.0	100.0	7.393	0.136	0.136	0.238125175147823
Syncc9902_2097	Negative regulator of class I heat shock protein	0.055	0.011	0.195	58.87	100.0	4.716	0.053	0.055	0.0858643019616997
Syncc9902_2098	tryptophan synthase subunit beta	0.037	0.006	0.154	50.84	100.0	6.154	0.036	0.037	0.0928058500707162
Syncc9902_2099	putative translation initiation factor SUI1	0.118	0.017	0.147	75.71	100.0	5.977	0.1	0.181	0.153724800109791
Syncc9902_2100	Adenylylsulfate kinase (EC:2.7.1.25 )	0.094	0.02	0.207	88.68	100.0	7.25	0.091	0.094	0.0309111225667234
Syncc9902_2101	hypothetical protein	0.083	0.013	0.162	94.87	100.0	7.059	0.084	0.106	0.0803187979621094
Syncc9902_2102	hypothetical protein	0.171	0.031	0.181	55.5	100.0	4.646	0.165	0.171	0.099389562265006
Syncc9902_2103	1-(5-Phosphoribosyl)-5-amino-4-imidazole- carboxylate (AIR) carboxylase (EC:4.1.1.21 )	0.104	0.016	0.151	64.34	100.0	7.935	0.103	0.104	0.803746374159808
Syncc9902_2104	N-acetylglucosamine-6-phosphate deacetylase (EC:3.5.1.25 )	0.303	0.046	0.15	82.65	100.0	7.537	0.321	0.297	0.286405320082761
Syncc9902_2105	Mg-protoporphyrin IX methyl transferase (EC:2.1.1.11 )	0.149	0.033	0.223	72.13	100.0	6.388	0.153	0.138	0.151780518323972
Syncc9902_2106	probable pseudouridine synthase	0.128	0.027	0.21	93.25	100.0	12.081	0.126	0.138	0.26002835324858
Syncc9902_2107	two component transcriptional regulator, LuxR family	0.023	0.005	0.216	100.0	100.0	10.401	0.025	0.023	0.0671817157968786
Syncc9902_2108	hypothetical protein	0.209	0.041	0.196	100.0	100.0	13.698	0.209	0.205	0.350471218016987
Syncc9902_2109	NifS-like aminotransferase class-V	0.183	0.032	0.174	74.84	100.0	6.955	0.187	0.183	0.154315654886413
Syncc9902_2110	hypothetical protein	0.188	0.026	0.139	95.54	100.0	7.717	0.185	0.188	0.252938447548231
Syncc9902_2111	methyltransferase	0.12	0.026	0.214	81.24	100.0	10.198	0.116	0.12	0.218841277788976
Syncc9902_2112	NADH dehydrogenase delta subunit (EC:1.6.5.3 )	0.03	0.007	0.243	100.0	100.0	11.085	0.029	0.03	0.00675881299153154
Syncc9902_2113	hypothetical protein	0.343	0.03	0.087	89.94	100.0	7.268	0.372	0.343	0.456299755919734
Syncc9902_2114	hypothetical protein	0.224	0.069	0.308	100.0	100.0	11.851	0.231	0.224	0.0687744947161192
Syncc9902_2115	hypothetical protein	0.242	0.046	0.192	97.79	100.0	8.581	0.239	0.256	0.35223775177382
Syncc9902_2116	hypothetical protein	0.195	0.049	0.25	100.0	100.0	11.127	0.188	0.19	0.163700331516946
Syncc9902_2117	probable O-succinylbenzoic acid--CoA ligase	0.243	0.033	0.137	54.5	99.23	5.027	0.238	0.243	0.394239471560606
Syncc9902_2118	putative O-succinylbenzoate synthase	0.367	0.067	0.183	49.79	95.99	5.202	0.342	0.367	0.324232948295473
Syncc9902_2119	1,4-dihydroxy-2-naphthoate octaprenyltransferase,	0.174	0.032	0.186	70.48	100.0	6.659	0.16	0.174	0.338950456038068
Syncc9902_2120	Isochorismate synthase	0.127	0.023	0.184	83.75	100.0	9.625	0.135	0.127	0.107911568212461
Syncc9902_2121	glutathione synthetase (EC:6.3.2.3 )	0.023	0.004	0.188	81.49	100.0	7.346	0.023	0.035	0.044244588374667
Syncc9902_2122	Glutaredoxin, GrxC	0.07	0.011	0.161	94.57	100.0	8.822	0.07	0.07	0.61110221910281
Syncc9902_2123	peptide chain release factor RF-2	0.056	0.006	0.109	100.0	100.0	13.769	0.056	0.056	0.0
Syncc9902_2124	peptide chain release factor 2	0.047	0.007	0.157	91.22	100.0	7.631	0.046	0.047	0.0543449311916902
Syncc9902_2125	hypothetical protein	0.194	0.021	0.109	100.0	100.0	11.045	0.196	0.194	0.109692295868234
Syncc9902_2126	hypothetical protein	0.314	0.057	0.182	98.71	100.0	9.796	0.302	0.314	0.358637538684215
Syncc9902_2127	possible diacylglycerol kinase	0.109	0.027	0.245	97.26	100.0	8.831	0.108	0.109	0.156367795644688
Syncc9902_2128	Glutamine amidotransferase of anthranilate synthase	0.055	0.012	0.214	100.0	100.0	10.31	0.063	0.055	0.0461867525793688
Syncc9902_2129	hypothetical protein	0.094	0.019	0.197	90.04	100.0	8.051	0.087	0.103	0.119801015546828
Syncc9902_2130	hypothetical protein	0.304	0.047	0.153	75.13	100.0	5.241	0.311	0.322	0.361474162875569
Syncc9902_2131	hypothetical protein	0.156	0.031	0.198	36.64	100.0	4.182	0.165	0.156	0.166063407728363
Syncc9902_2132	Asparaginase (EC:3.5.1.1 )	0.158	0.033	0.209	52.97	100.0	5.587	0.168	0.158	0.189652578698473
Syncc9902_2133	aminotransferase class-I	0.111	0.02	0.179	63.13	100.0	6.087	0.114	0.111	0.282893564731073
Syncc9902_2134	arginyl-tRNA synthetase (EC:6.1.1.19 )	0.066	0.013	0.201	99.21	100.0	14.716	0.07	0.071	0.136526424474346
Syncc9902_2135	Nicotinate-nucleotide pyrophosphorylase (EC:2.4.2.19 )	0.137	0.025	0.184	94.76	98.21	10.661	0.138	0.136	0.104580973112746
Syncc9902_2136	tRNA modification GTPase	0.082	0.016	0.198	91.74	100.0	9.282	0.079	0.082	0.0681920537785461
Syncc9902_2137	hypothetical protein	0.17	0.033	0.195	81.8	100.0	6.663	0.181	0.17	0.13017987634921
Syncc9902_2138	hypothetical protein	0.154	0.027	0.173	79.54	100.0	5.47	0.147	0.154	0.234806640300829
Syncc9902_2139	metal dependent phosphohydrolase (EC:2.7.6.5 )	0.068	0.009	0.131	60.45	100.0	6.502	0.079	0.073	0.134887516799103
Syncc9902_2140	ATPase	0.132	0.02	0.151	66.24	99.51	5.991	0.131	0.132	0.161146591116914
Syncc9902_2141	Pseudouridine synthase, RluD (EC:4.2.1.70 )	0.09	0.016	0.18	88.24	100.0	8.852	0.085	0.09	0.084395856894267
Syncc9902_2142	GTP-binding	0.058	0.011	0.195	59.16	100.0	6.408	0.055	0.058	0.117174312083119
Syncc9902_2143	phosphoglycerate kinase (EC:2.7.2.3 )	0.036	0.006	0.155	75.21	100.0	6.611	0.031	0.036	0.0322577938076312
Syncc9902_2144	hypothetical protein	0.245	0.053	0.218	80.41	100.0	6.26	0.236	0.245	0.853722206369395
Syncc9902_2145	2-hydroxy-3-oxopropionate reductase (EC:1.1.1.60 )	0.251	0.054	0.216	54.99	100.0	4.709	0.234	0.251	0.194364222296057
Syncc9902_2146	hypothetical protein	0.241	0.045	0.186	53.66	100.0	4.79	0.216	0.241	0.782473739963822
Syncc9902_2147	N-acetylglucosaminyltransferase, MurG (EC:2.4.1.227 )	0.142	0.022	0.158	59.7	100.0	5.465	0.118	0.142	0.0815057719878647
Syncc9902_2148	L-threonine-O-3-phosphate decarboxylase (EC:4.1.1.81 )	0.19	0.058	0.308	62.29	100.0	7.727	0.177	0.19	0.20370888544448
Syncc9902_2149	hypothetical protein	Inf	0.061	0.0	7.59	89.03	1.996	Inf	Inf	NaN
Syncc9902_2150	dihydroorotate dehydrogenase	0.066	0.013	0.197	80.54	100.0	9.822	0.064	0.066	0.164982015216189
Syncc9902_2151	possible ribonuclease HI	0.097	0.016	0.17	87.77	100.0	7.126	0.109	0.124	0.17583337049627
Syncc9902_2152	hypothetical protein	0.183	0.034	0.185	55.51	100.0	4.816	0.178	0.195	0.121504442164062
Syncc9902_2153	Ribosomal protein L7/L12	0.209	0.013	0.062	84.5	100.0	5.842	0.176	0.209	0.106773823191734
Syncc9902_2154	50S ribosomal protein L10	0.047	0.003	0.058	90.07	100.0	7.505	0.046	0.047	0.35451910989188
Syncc9902_2155	50S ribosomal protein L1	0.054	0.01	0.178	94.21	100.0	9.242	0.058	0.054	0.142939985639943
Syncc9902_2156	Ribosomal protein L11	0.05	0.007	0.133	97.65	100.0	7.012	0.048	0.05	0.398406463605994
Syncc9902_2157	transcription antitermination protein NusG	0.04	0.01	0.237	100.0	100.0	11.7	0.037	0.04	0.041820547073367
Syncc9902_2158	SecE subunit of protein translocation complex	0.067	0.008	0.122	71.25	100.0	7.246	0.067	0.067	1.08272206141084
Syncc9902_2159	ATPase	0.073	0.012	0.172	85.95	98.66	9.278	0.077	0.073	0.100915754400377
Syncc9902_2160	Glyoxalase I (EC:4.4.1.5 )	0.059	0.009	0.159	100.0	100.0	10.383	0.057	0.058	0.136127628279086
Syncc9902_2161	Enolase (EC:4.2.1.11 )	0.037	0.009	0.229	100.0	100.0	11.594	0.034	0.037	0.0255818103946662
Syncc9902_2162	possible kinase	0.065	0.016	0.242	100.0	100.0	14.689	0.066	0.065	0.0660901836012642
Syncc9902_2163	hypothetical protein	0.112	0.025	0.227	100.0	100.0	13.559	0.142	0.112	0.997650336817714
Syncc9902_2164	hypothetical protein	0.372	0.059	0.159	46.02	100.0	4.763	0.362	0.459	0.898602869165701
Syncc9902_2165	phage integrase	NaN	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN
Syncc9902_2166	bifunctional ornithine acetyltransferase/N-acetylglutamate synthase protein (EC:2.3.1.1 )	0.151	0.055	0.363	95.48	100.0	20.05	0.158	0.164	0.132005853727463
Syncc9902_2167	Dephospho-CoA kinase (EC:2.7.1.24 )	0.255	0.044	0.173	71.5	100.0	9.268	0.264	0.255	0.396445659142897
Syncc9902_2168	Prolyl 4-hydroxylase, alpha subunit	0.212	0.052	0.243	99.52	100.0	13.129	0.196	0.214	0.207739196610672
Syncc9902_2169	aspartyl/glutamyl-tRNA amidotransferase subunit B	0.05	0.019	0.385	100.0	100.0	18.277	0.049	0.051	0.0932689619600515
Syncc9902_2170	Aromatic-ring hydroxylase	0.145	0.06	0.418	91.85	100.0	14.347	0.148	0.16	0.131636284721903
Syncc9902_2171	Nucleoside-diphosphate kinase (EC:2.7.4.6 )	0.031	0.008	0.252	70.83	100.0	5.673	0.028	0.031	1.15563015236712
Syncc9902_2172	arginine decarboxylase	0.067	0.014	0.204	91.91	100.0	10.286	0.069	0.066	0.0760026686637461
Syncc9902_2173	alanyl-tRNA synthetase (EC:6.1.1.7 )	0.104	0.026	0.248	98.04	100.0	11.892	0.101	0.103	0.128763351024738
Syncc9902_2174	hypothetical protein	0.184	0.015	0.084	65.24	100.0	6.136	0.151	0.184	0.455595667870036
Syncc9902_2175	DEAD/DEAH box helicase-like	0.037	0.007	0.188	95.39	100.0	8.652	0.04	0.037	0.0379026674998233
Syncc9902_2176	hypothetical protein	0.069	0.015	0.22	100.0	100.0	13.499	0.069	0.069	0.0827248906706125
Syncc9902_2177	hypothetical protein	0.341	0.063	0.186	100.0	100.0	13.748	0.328	0.357	0.364803121646757
Syncc9902_2178	putative small heat shock protein	0.113	0.033	0.288	100.0	100.0	13.771	0.122	0.11	0.0477637640176283
Syncc9902_2179	conserved hypothetical putative integral membrane protein	0.071	0.016	0.22	100.0	100.0	12.86	0.071	0.068	0.111870167586314
Syncc9902_2180	flavoprotein	0.052	0.012	0.23	90.62	100.0	10.234	0.055	0.052	0.0431500624447625
Syncc9902_2181	hypothetical protein	0.299	0.078	0.262	42.15	76.84	3.953	0.317	0.296	0.563039223253736
Syncc9902_2182	Capsular polysaccharide biosynthesis protein-like	NaN	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN
Syncc9902_2183	putative flavoprotein	0.083	0.013	0.16	77.63	100.0	7.944	0.082	0.078	0.0637254902730417
Syncc9902_2184	rubrerythrin	0.125	0.024	0.188	79.23	100.0	6.862	0.123	0.135	0.0937338182737529
Syncc9902_2185	possible reductase	0.175	0.035	0.202	99.06	100.0	8.373	0.186	0.175	0.173205789476923
Syncc9902_2186	hypothetical protein	0.0	0.0	0.019	36.71	100.0	3.71	0.0	0.0	0.0
Syncc9902_2187	hypothetical protein	0.104	0.017	0.166	85.88	100.0	7.267	0.103	0.104	0.9856437646678
Syncc9902_2188	glycine dehydrogenase (EC:1.4.4.2 )	0.098	0.021	0.212	99.2	100.0	12.871	0.095	0.098	0.095255421064439
Syncc9902_2189	Glycine cleavage H-protein	0.035	0.006	0.169	100.0	100.0	15.69	0.027	0.042	0.0192233564181365
Syncc9902_2190	hypothetical protein	0.084	0.017	0.2	100.0	100.0	12.166	0.083	0.087	0.0465053625300103
Syncc9902_2191	Stearoyl-CoA 9-desaturase (EC:1.14.19.1 )	0.05	0.015	0.298	100.0	100.0	12.689	0.052	0.05	0.0581947544157221
Syncc9902_2192	Stearoyl-CoA 9-desaturase (EC:1.14.19.1 )	0.046	0.011	0.229	98.92	100.0	11.847	0.044	0.052	0.106223028430656
Syncc9902_2193	50S ribosomal protein L9	0.075	0.012	0.16	100.0	100.0	15.375	0.068	0.075	0.0486768276984861
Syncc9902_2194	DnaB helicase	0.041	0.012	0.281	100.0	100.0	12.682	0.046	0.042	0.0265552660193091
Syncc9902_2195	hypothetical protein	0.273	0.064	0.233	45.23	93.49	4.828	0.272	0.298	0.206274260292534
Syncc9902_2196	transcriptional regulator, AraC family	0.296	0.113	0.381	100.0	100.0	28.665	0.309	0.314	0.244277440210277
Syncc9902_2197	glucose-inhibited division protein A	0.085	0.027	0.313	100.0	100.0	21.977	0.086	0.087	0.0718278880468847
Syncc9902_2198	hypothetical protein	0.301	0.069	0.229	100.0	100.0	12.625	0.322	0.307	0.456452425293847
Syncc9902_2199	hypothetical protein	0.083	0.019	0.224	100.0	100.0	16.216	0.085	0.083	0.107248939185742
Syncc9902_2200	hypothetical protein	0.325	0.065	0.199	100.0	100.0	17.438	0.33	0.325	0.235973757614688
Syncc9902_2201	hypothetical protein	0.055	0.012	0.223	100.0	100.0	17.933	0.064	0.055	0.247951668057269
Syncc9902_2202	hypothetical protein	0.216	0.046	0.213	100.0	100.0	12.764	0.206	0.225	0.234742396948066
Syncc9902_2203	Protein of unknown function SprT	0.131	0.019	0.146	100.0	100.0	13.248	0.135	0.131	0.454509080102217
Syncc9902_2204	hypothetical protein	0.024	0.003	0.14	100.0	100.0	15.6	0.023	0.024	0.00631415709207504
Syncc9902_2205	DNA ligase (EC:6.5.1.2 )	0.137	0.029	0.21	93.29	100.0	11.707	0.134	0.145	0.116034483832369
Syncc9902_2206	hypothetical protein	0.104	0.015	0.147	48.84	100.0	5.628	0.105	0.152	0.0504110844608561
Syncc9902_2207	hypothetical protein	0.215	0.044	0.205	100.0	100.0	13.033	0.216	0.27	0.0114777618364419
Syncc9902_2208	hypothetical protein	0.077	0.019	0.248	100.0	100.0	19.702	0.065	0.077	0.458863699739795
Syncc9902_2209	conserved membrane protein, multidrug efflux associated	0.135	0.016	0.116	100.0	100.0	17.684	0.14	0.138	0.325135087597573
