protein_id	gene_id	sel_ml	neu_ml	lrt	pvalue	nom_sig	bonf_sig	qvalue	fdr_sig	orphan	pfam_status	pfam_domains
2777	fgenesh1_pg.C_chr_2000732	-1793.477396	-1793.477396	0	1	0	0	0.3482783	0	N	white	PF18297;PF05833;
3049	fgenesh1_pg.C_chr_2001004	-1709.511837	-1709.511836	-2e-06	1	0	0	0.3482783	0	N	dark	
3244	fgenesh1_pg.C_chr_3000178	-969.465224	-969.465224	0	1	0	0	0.3482783	0	N	white	PF06951;
3255	fgenesh1_pg.C_chr_3000189	-931.070592	-931.070591	-2e-06	1	0	0	0.3482783	0	N	dark	
3426	fgenesh1_pg.C_chr_3000360	-379.007279	-379.007279	0	1	0	0	0.3482783	0	N	white	PF05180;
3435	fgenesh1_pg.C_chr_3000369	-465.370679	-465.370679	0	1	0	0	0.3482783	0	N	white	PF00639;
3453	fgenesh1_pg.C_chr_3000387	-1078.560128	-1078.560085	-8.6e-05	1	0	0	0.3482783	0	N	dark	
3537	fgenesh1_pg.C_chr_3000471	-1315.821034	-1315.821034	0	1	0	0	0.3482783	0	N	dark	
3553	fgenesh1_pg.C_chr_3000487	-949.985543	-949.985542	-2e-06	1	0	0	0.3482783	0	N	dark	
3554	fgenesh1_pg.C_chr_3000488	-1412.538333	-1412.538333	0	1	0	0	0.3482783	0	N	white	PF24906;
3560	fgenesh1_pg.C_chr_3000494	-758.612126	-758.612126	0	1	0	0	0.3482783	0	N	dark	
3674	fgenesh1_pg.C_chr_3000608	-1487.091727	-1487.091727	0	1	0	0	0.3482783	0	N	dark	
3693	fgenesh1_pg.C_chr_3000627	-1170.159372	-1170.159372	0	1	0	0	0.3482783	0	N	white	PF08766;PF02201;
3694	fgenesh1_pg.C_chr_3000628	-6558.535483	-6558.535123	-0.00072	1	0	0	0.3482783	0	N	dark	
3730	fgenesh1_pg.C_chr_3000664	-900.883664	-900.883663	-2e-06	1	0	0	0.3482783	0	N	dark	
3797	fgenesh1_pg.C_chr_3000731	-2252.256031	-2252.256031	0	1	0	0	0.3482783	0	N	dark	
3839	fgenesh1_pg.C_chr_3000773	-582.321174	-582.321174	0	1	0	0	0.3482783	0	N	dark	
4026	fgenesh1_pg.C_chr_3000960	-511.166732	-511.166732	0	1	0	0	0.3482783	0	N	white	PF16672;
4064	fgenesh1_pg.C_chr_4000014	-1600.187925	-1600.187925	0	1	0	0	0.3482783	0	N	white	PF04321;
4126	fgenesh1_pg.C_chr_4000076	-1953.928562	-1953.928554	-1.6e-05	1	0	0	0.3482783	0	N	white	PF07884;
4254	fgenesh1_pg.C_chr_4000204	-2084.7107	-2084.710697	-6e-06	1	0	0	0.3482783	0	N	white	PF00628;
4302	fgenesh1_pg.C_chr_4000252	-848.086715	-848.086715	0	1	0	0	0.3482783	0	N	white	PF05620;
4415	fgenesh1_pg.C_chr_4000365	-1376.267195	-1376.267195	0	1	0	0	0.3482783	0	N	white	PF00505;
4448	fgenesh1_pg.C_chr_4000398	-2065.953371	-2065.953371	0	1	0	0	0.3482783	0	N	white	PF06027;
4462	fgenesh1_pg.C_chr_4000412	-1280.096402	-1280.096402	0	1	0	0	0.3482783	0	N	dark	
4563	fgenesh1_pg.C_chr_4000513	-2266.81628	-2266.81628	0	1	0	0	0.3482783	0	N	dark	
4573	fgenesh1_pg.C_chr_4000523	-2916.274851	-2916.274851	0	1	0	0	0.3482783	0	N	dark	
4609	fgenesh1_pg.C_chr_4000559	-1266.843859	-1266.843859	0	1	0	0	0.3482783	0	N	dark	
4679	fgenesh1_pg.C_chr_4000629	-754.551034	-754.551034	0	1	0	0	0.3482783	0	N	white	PF20479;
4829	fgenesh1_pg.C_chr_4000779	-1360.870867	-1360.870867	0	1	0	0	0.3482783	0	N	white	PF15867;PF13877;
4842	fgenesh1_pg.C_chr_4000792	-4813.721996	-4813.721994	-4e-06	1	0	0	0.3482783	0	N	white	PF07779;
4921	fgenesh1_pg.C_chr_4000871	-2908.380076	-2908.380076	0	1	0	0	0.3482783	0	N	white	PF11074;
5004	fgenesh1_pg.C_chr_5000046	-455.796751	-455.796751	0	1	0	0	0.3482783	0	N	dark	
5036	fgenesh1_pg.C_chr_5000078	-1818.228625	-1818.228625	0	1	0	0	0.3482783	0	N	white	PF02099;PF00789;
5144	fgenesh1_pg.C_chr_5000186	-759.733457	-759.733457	0	1	0	0	0.3482783	0	N	dark	
5286	fgenesh1_pg.C_chr_5000328	-2471.68509	-2471.68509	0	1	0	0	0.3482783	0	N	white	PF13621;
5288	fgenesh1_pg.C_chr_5000330	-1160.477312	-1160.477312	0	1	0	0	0.3482783	0	N	white	PF04134;
5304	fgenesh1_pg.C_chr_5000346	-1061.888364	-1061.888364	0	1	0	0	0.3482783	0	N	dark	
5317	fgenesh1_pg.C_chr_5000359	-920.059037	-920.059035	-4e-06	1	0	0	0.3482783	0	N	dark	
5322	fgenesh1_pg.C_chr_5000364	-3678.052866	-3678.052856	-2e-05	1	0	0	0.3482783	0	N	dark	
5323	fgenesh1_pg.C_chr_5000365	-1727.635035	-1727.635035	0	1	0	0	0.3482783	0	N	white	PF02367;
5332	fgenesh1_pg.C_chr_5000374	-2576.148453	-2576.148453	0	1	0	0	0.3482783	0	N	white	PF03357;
5405	fgenesh1_pg.C_chr_5000447	-1443.999459	-1443.999459	0	1	0	0	0.3482783	0	N	white	PF01789;
5545	fgenesh1_pg.C_chr_5000587	-950.163891	-950.163891	0	1	0	0	0.3482783	0	N	dark	
5563	fgenesh1_pg.C_chr_5000605	-627.593187	-627.593187	0	1	0	0	0.3482783	0	N	white	PF02416;
5641	fgenesh1_pg.C_chr_5000683	-1319.71029	-1319.71029	0	1	0	0	0.3482783	0	N	white	PF03083;
5647	fgenesh1_pg.C_chr_5000689	-3558.270966	-3558.270966	0	1	0	0	0.3482783	0	N	white	PF13202;PF13499;PF18599;
5659	fgenesh1_pg.C_chr_5000701	-1877.728109	-1877.728048	-0.000122	1	0	0	0.3482783	0	N	white	PF05653;
5701	fgenesh1_pg.C_chr_5000743	-664.175398	-664.175398	0	1	0	0	0.3482783	0	N	dark	
5717	fgenesh1_pg.C_chr_5000759	-901.817389	-901.817389	0	1	0	0	0.3482783	0	N	white	PF00808;
5790	fgenesh1_pg.C_chr_5000832	-1647.715454	-1647.715454	0	1	0	0	0.3482783	0	N	dark	
5828	fgenesh1_pg.C_chr_5000870	-2015.846743	-2015.846713	-6e-05	1	0	0	0.3482783	0	N	white	PF00781;
5844	fgenesh1_pg.C_chr_5000886	-715.844211	-715.844211	0	1	0	0	0.3482783	0	N	dark	
5845	fgenesh1_pg.C_chr_5000887	-2275.361589	-2275.361589	0	1	0	0	0.3482783	0	N	dark	
5977	fgenesh1_pg.C_chr_6000132	-1629.829315	-1629.829315	0	1	0	0	0.3482783	0	N	dark	
6174	fgenesh1_pg.C_chr_6000329	-1155.233667	-1155.233667	0	1	0	0	0.3482783	0	N	dark	
6255	fgenesh1_pg.C_chr_6000410	-1748.307365	-1748.307365	0	1	0	0	0.3482783	0	N	dark	
6264	fgenesh1_pg.C_chr_6000419	-1504.769123	-1504.769123	0	1	0	0	0.3482783	0	N	white	PF02153;PF26213;
6396	fgenesh1_pg.C_chr_6000551	-450.079543	-450.079543	0	1	0	0	0.3482783	0	N	white	PF07876;
6445	fgenesh1_pg.C_chr_6000600	-1744.864552	-1744.864552	0	1	0	0	0.3482783	0	N	dark	
6446	fgenesh1_pg.C_chr_6000601	-1189.189676	-1189.189676	0	1	0	0	0.3482783	0	N	dark	
6457	fgenesh1_pg.C_chr_6000612	-2792.754799	-2792.754799	0	1	0	0	0.3482783	0	N	white	PF01595;
6535	fgenesh1_pg.C_chr_6000690	-1857.3868	-1857.3868	0	1	0	0	0.3482783	0	N	white	PF25197;PF00856;
6595	fgenesh1_pg.C_chr_6000750	-2232.177267	-2232.177192	-0.00015	1	0	0	0.3482783	0	N	dark	
6692	fgenesh1_pg.C_chr_7000075	-1826.362307	-1826.362307	0	1	0	0	0.3482783	0	N	white	PF00651;
6735	fgenesh1_pg.C_chr_7000118	-719.421001	-719.421001	0	1	0	0	0.3482783	0	N	dark	
6771	fgenesh1_pg.C_chr_7000154	-1869.823586	-1869.823586	0	1	0	0	0.3482783	0	N	white	PF00505;
6802	fgenesh1_pg.C_chr_7000185	-1059.072726	-1059.072725	-2e-06	1	0	0	0.3482783	0	N	dark	
6808	fgenesh1_pg.C_chr_7000191	-1402.61041	-1402.61041	0	1	0	0	0.3482783	0	N	dark	
6837	fgenesh1_pg.C_chr_7000220	-2004.510256	-2004.510249	-1.4e-05	1	0	0	0.3482783	0	N	dark	
6876	fgenesh1_pg.C_chr_7000259	-1009.934985	-1009.934985	0	1	0	0	0.3482783	0	N	white	PF13460;
6931	fgenesh1_pg.C_chr_7000314	-1409.659112	-1409.659112	0	1	0	0	0.3482783	0	N	white	PF04117;
6980	fgenesh1_pg.C_chr_7000363	-1729.242461	-1729.24233	-0.000262	1	0	0	0.3482783	0	N	dark	
7037	fgenesh1_pg.C_chr_7000420	-1459.532634	-1459.53263	-8e-06	1	0	0	0.3482783	0	N	white	PF00248;
7059	fgenesh1_pg.C_chr_7000442	-1146.929317	-1146.929317	0	1	0	0	0.3482783	0	N	white	PF08238;
7070	fgenesh1_pg.C_chr_7000453	-3379.903877	-3379.903877	0	1	0	0	0.3482783	0	N	dark	
7090	fgenesh1_pg.C_chr_7000473	-2700.551399	-2700.551398	-2e-06	1	0	0	0.3482783	0	N	dark	
7091	fgenesh1_pg.C_chr_7000474	-610.799722	-610.799722	0	1	0	0	0.3482783	0	N	dark	
7138	fgenesh1_pg.C_chr_7000521	-1802.824012	-1802.824012	0	1	0	0	0.3482783	0	N	white	PF00388;
7166	fgenesh1_pg.C_chr_7000549	-1559.517042	-1559.51704	-4e-06	1	0	0	0.3482783	0	N	white	PF00300;
7193	fgenesh1_pg.C_chr_7000576	-2824.896428	-2824.89636	-0.000136	1	0	0	0.3482783	0	N	dark	
7307	fgenesh1_pg.C_chr_7000690	-1741.303823	-1741.303823	0	1	0	0	0.3482783	0	N	dark	
7401	fgenesh1_pg.C_chr_8000062	-1038.309557	-1038.309557	0	1	0	0	0.3482783	0	N	dark	
7444	fgenesh1_pg.C_chr_8000105	-1760.069366	-1760.069366	0	1	0	0	0.3482783	0	N	dark	
7445	fgenesh1_pg.C_chr_8000106	-1286.403803	-1286.403802	-2e-06	1	0	0	0.3482783	0	N	dark	
7446	fgenesh1_pg.C_chr_8000107	-1532.196732	-1532.196731	-2e-06	1	0	0	0.3482783	0	N	white	PF00856;
7448	fgenesh1_pg.C_chr_8000109	-1097.987881	-1097.987881	0	1	0	0	0.3482783	0	N	white	PF08670;
7478	fgenesh1_pg.C_chr_8000139	-1503.032184	-1503.032179	-1e-05	1	0	0	0.3482783	0	N	white	PF00581;
7569	fgenesh1_pg.C_chr_8000230	-880.268501	-880.268501	0	1	0	0	0.3482783	0	N	dark	
7642	fgenesh1_pg.C_chr_8000303	-1325.050659	-1325.050656	-6e-06	1	0	0	0.3482783	0	N	white	PF12697;
7652	fgenesh1_pg.C_chr_8000313	-951.133564	-951.133564	0	1	0	0	0.3482783	0	N	dark	
7767	fgenesh1_pg.C_chr_8000428	-632.823554	-632.823553	-2e-06	1	0	0	0.3482783	0	N	dark	
7790	fgenesh1_pg.C_chr_8000451	-2686.422386	-2686.422386	0	1	0	0	0.3482783	0	N	white	PF05721;
7796	fgenesh1_pg.C_chr_8000457	-3360.120172	-3360.120172	0	1	0	0	0.3482783	0	N	white	PF12796;
7798	fgenesh1_pg.C_chr_8000459	-1536.080713	-1536.080713	0	1	0	0	0.3482783	0	N	white	PF03567;
7873	fgenesh1_pg.C_chr_9000041	-1982.750349	-1982.750349	0	1	0	0	0.3482783	0	N	dark	
7902	fgenesh1_pg.C_chr_9000070	-658.301408	-658.301408	0	1	0	0	0.3482783	0	N	white	PF08315;
7928	fgenesh1_pg.C_chr_9000096	-1054.200032	-1054.200032	0	1	0	0	0.3482783	0	N	white	PF14775;
7935	fgenesh1_pg.C_chr_9000103	-2061.292576	-2061.292576	0	1	0	0	0.3482783	0	N	white	PF03567;
7973	fgenesh1_pg.C_chr_9000141	-3071.327104	-3071.327051	-0.000106	1	0	0	0.3482783	0	N	dark	
7974	fgenesh1_pg.C_chr_9000142	-931.499402	-931.499402	0	1	0	0	0.3482783	0	N	dark	
8065	fgenesh1_pg.C_chr_9000233	-793.475177	-793.475168	-1.8e-05	1	0	0	0.3482783	0	N	white	PF00173;
8129	fgenesh1_pg.C_chr_9000297	-2793.998444	-2793.998444	0	1	0	0	0.3482783	0	N	white	PF09814;
8140	fgenesh1_pg.C_chr_9000308	-2946.51745	-2946.51745	0	1	0	0	0.3482783	0	N	dark	
8145	fgenesh1_pg.C_chr_9000313	-6064.876184	-6064.876184	0	1	0	0	0.3482783	0	N	white	PF13191;
8153	fgenesh1_pg.C_chr_9000321	-2951.069959	-2951.069959	0	1	0	0	0.3482783	0	N	dark	
8206	fgenesh1_pg.C_chr_9000374	-4206.162334	-4206.162334	0	1	0	0	0.3482783	0	N	dark	
8243	fgenesh1_pg.C_chr_10000013	-871.849995	-871.849995	0	1	0	0	0.3482783	0	N	dark	
8327	fgenesh1_pg.C_chr_10000097	-1198.149108	-1198.149108	0	1	0	0	0.3482783	0	N	dark	
8338	fgenesh1_pg.C_chr_10000108	-1163.305304	-1163.305304	0	1	0	0	0.3482783	0	N	dark	
8344	fgenesh1_pg.C_chr_10000114	-1158.825143	-1158.825143	0	1	0	0	0.3482783	0	N	dark	
8376	fgenesh1_pg.C_chr_10000146	-1347.453905	-1347.453905	0	1	0	0	0.3482783	0	N	dark	
8410	fgenesh1_pg.C_chr_10000180	-1855.104561	-1855.104555	-1.2e-05	1	0	0	0.3482783	0	N	dark	
8560	fgenesh1_pg.C_chr_10000330	-1871.020088	-1871.020088	0	1	0	0	0.3482783	0	N	white	PF20179;
8868	fgenesh1_pg.C_chr_11a000254	-404.410308	-404.410308	0	1	0	0	0.3482783	0	N	white	PF00415;
8872	fgenesh1_pg.C_chr_11a000258	-894.092772	-894.092769	-6e-06	1	0	0	0.3482783	0	N	white	PF09353;
8895	fgenesh1_pg.C_chr_11b000004	-930.816309	-930.816309	0	1	0	0	0.3482783	0	N	dark	
9029	fgenesh1_pg.C_chr_12000110	-716.936601	-716.936601	0	1	0	0	0.3482783	0	N	dark	
9110	fgenesh1_pg.C_chr_12000191	-1255.062623	-1255.062622	-2e-06	1	0	0	0.3482783	0	N	dark	
9242	fgenesh1_pg.C_chr_12000323	-1926.55167	-1926.551658	-2.4e-05	1	0	0	0.3482783	0	N	dark	
9262	fgenesh1_pg.C_chr_12000343	-1498.497137	-1498.497039	-0.000196	1	0	0	0.3482783	0	N	dark	
9311	fgenesh1_pg.C_chr_13000031	-757.047753	-757.047753	0	1	0	0	0.3482783	0	N	dark	
9323	fgenesh1_pg.C_chr_13000043	-487.307918	-487.307918	0	1	0	0	0.3482783	0	N	dark	
9351	fgenesh1_pg.C_chr_13000071	-1364.131408	-1364.131408	0	1	0	0	0.3482783	0	N	dark	
9360	fgenesh1_pg.C_chr_13000080	-1956.435127	-1956.435127	0	1	0	0	0.3482783	0	N	dark	
9384	fgenesh1_pg.C_chr_13000104	-512.48989	-512.48989	0	1	0	0	0.3482783	0	N	dark	
9475	fgenesh1_pg.C_chr_13000195	-1037.238396	-1037.238396	0	1	0	0	0.3482783	0	N	dark	
9485	fgenesh1_pg.C_chr_13000205	-2866.629663	-2866.629476	-0.000374	1	0	0	0.3482783	0	N	white	PF02536;
9495	fgenesh1_pg.C_chr_13000215	-2943.945513	-2943.945513	0	1	0	0	0.3482783	0	N	dark	
9500	fgenesh1_pg.C_chr_13000220	-1970.47662	-1970.47662	0	1	0	0	0.3482783	0	N	dark	
9503	fgenesh1_pg.C_chr_13000223	-3571.313046	-3571.313046	0	1	0	0	0.3482783	0	N	dark	
9576	fgenesh1_pg.C_chr_13000296	-1980.988693	-1980.988693	0	1	0	0	0.3482783	0	N	dark	
10010	fgenesh1_pg.C_chr_14000355	-661.859731	-661.859731	0	1	0	0	0.3482783	0	N	dark	
10024	fgenesh1_pg.C_chr_15000014	-1634.314931	-1634.314931	0	1	0	0	0.3482783	0	N	dark	
10096	fgenesh1_pg.C_chr_15000086	-1275.98334	-1275.983336	-8e-06	1	0	0	0.3482783	0	N	dark	
10099	fgenesh1_pg.C_chr_15000089	-1542.02553	-1542.02553	0	1	0	0	0.3482783	0	N	white	PF09011;
10195	fgenesh1_pg.C_chr_15000185	-1276.538577	-1276.538577	0	1	0	0	0.3482783	0	N	dark	
10336	fgenesh1_pg.C_chr_16a000017	-1755.879897	-1755.879897	0	1	0	0	0.3482783	0	N	white	PF12014;
10339	fgenesh1_pg.C_chr_16a000020	-2536.668811	-2536.668811	0	1	0	0	0.3482783	0	N	white	PF01753;
10346	fgenesh1_pg.C_chr_16a000027	-874.34144	-874.34144	0	1	0	0	0.3482783	0	N	dark	
10452	fgenesh1_pg.C_chr_16a000133	-1141.074369	-1141.074369	0	1	0	0	0.3482783	0	N	dark	
10551	fgenesh1_pg.C_chr_17000014	-1373.537165	-1373.537165	0	1	0	0	0.3482783	0	N	white	PF13344;PF13242;
10552	fgenesh1_pg.C_chr_17000015	-3835.764244	-3835.764243	-2e-06	1	0	0	0.3482783	0	N	white	PF09826;
10558	fgenesh1_pg.C_chr_17000021	-1358.25148	-1358.25148	0	1	0	0	0.3482783	0	N	white	PF13344;PF13242;
10712	fgenesh1_pg.C_chr_17000175	-953.995278	-953.995278	0	1	0	0	0.3482783	0	N	dark	
10814	fgenesh1_pg.C_chr_18000057	-2956.150164	-2956.150164	0	1	0	0	0.3482783	0	N	dark	
10816	fgenesh1_pg.C_chr_18000059	-2529.400422	-2529.400422	0	1	0	0	0.3482783	0	N	dark	
10817	fgenesh1_pg.C_chr_18000060	-645.062164	-645.062164	0	1	0	0	0.3482783	0	N	dark	
10823	fgenesh1_pg.C_chr_18000066	-1362.323308	-1362.323308	0	1	0	0	0.3482783	0	N	white	PF01880;
10889	fgenesh1_pg.C_chr_18000132	-1722.116805	-1722.116805	0	1	0	0	0.3482783	0	N	dark	
10906	fgenesh1_pg.C_chr_18000149	-528.645646	-528.645646	0	1	0	0	0.3482783	0	N	white	PF09415;
10927	fgenesh1_pg.C_chr_18000170	-982.170038	-982.170038	0	1	0	0	0.3482783	0	N	dark	
10963	fgenesh1_pg.C_chr_18000206	-1562.502952	-1562.502952	0	1	0	0	0.3482783	0	N	dark	
10996	fgenesh1_pg.C_chr_18000239	-758.069371	-758.069371	0	1	0	0	0.3482783	0	N	dark	
11069	fgenesh1_pg.C_chr_19a_19000012	-1891.814444	-1891.814444	0	1	0	0	0.3482783	0	N	white	PF08449;
11089	fgenesh1_pg.C_chr_19a_19000032	-1651.75044	-1651.750438	-4e-06	1	0	0	0.3482783	0	N	dark	
11138	fgenesh1_pg.C_chr_19a_19000081	-2036.883485	-2036.883478	-1.4e-05	1	0	0	0.3482783	0	N	white	PF00134;
11169	fgenesh1_pg.C_chr_19a_19000112	-519.01085	-519.01085	0	1	0	0	0.3482783	0	N	white	PF02936;
11265	fgenesh1_pg.C_chr_19b_31000008	-2496.616425	-2496.616425	0	1	0	0	0.3482783	0	N	dark	
11275	fgenesh1_pg.C_chr_19b_31000018	-625.258316	-625.258316	0	1	0	0	0.3482783	0	N	dark	
11373	fgenesh1_pg.C_chr_19c_29000059	-2408.862383	-2408.862383	0	1	0	0	0.3482783	0	N	dark	
11403	fgenesh1_pg.C_chr_19c_29000089	-686.388291	-686.388291	0	1	0	0	0.3482783	0	N	dark	
11461	fgenesh1_pg.C_chr_20000057	-2859.954627	-2859.954627	0	1	0	0	0.3482783	0	N	dark	
11505	fgenesh1_pg.C_chr_20000101	-468.915511	-468.915511	0	1	0	0	0.3482783	0	N	dark	
11508	fgenesh1_pg.C_chr_20000104	-1111.526427	-1111.526427	0	1	0	0	0.3482783	0	N	white	PF01920;
11592	fgenesh1_pg.C_chr_20000188	-1447.4402	-1447.4402	0	1	0	0	0.3482783	0	N	white	PF13445;
11594	fgenesh1_pg.C_chr_20000190	-3762.166422	-3762.166421	-2e-06	1	0	0	0.3482783	0	N	white	PF09743;
11680	fgenesh1_pg.C_chr_22000025	-621.682526	-621.682526	0	1	0	0	0.3482783	0	N	dark	
11691	fgenesh1_pg.C_chr_22000036	-756.436928	-756.436928	0	1	0	0	0.3482783	0	N	dark	
11695	fgenesh1_pg.C_chr_22000040	-517.031044	-517.031044	0	1	0	0	0.3482783	0	N	dark	
11707	fgenesh1_pg.C_chr_22000052	-2443.809043	-2443.809041	-4e-06	1	0	0	0.3482783	0	N	white	PF07137;
11750	fgenesh1_pg.C_chr_22000095	-5081.998426	-5081.99842	-1.2e-05	1	0	0	0.3482783	0	N	white	PF02204;
11757	fgenesh1_pg.C_chr_22000102	-811.721697	-811.721697	0	1	0	0	0.3482783	0	N	dark	
11887	fgenesh1_pg.C_chr_22000232	-1191.069569	-1191.069569	0	1	0	0	0.3482783	0	N	dark	
12206	fgenesh1_pg.C_chr_24000082	-2887.21308	-2887.21308	0	1	0	0	0.3482783	0	N	white	PF25539;
14106	gw1.7.120.1	-1658.539568	-1658.539527	-8.2e-05	1	0	0	0.3482783	0	N	white	PF04172;
14225	gw1.22.38.1	-1553.893982	-1553.893982	0	1	0	0	0.3482783	0	N	white	PF00270;PF00271;
14924	gw1.1.311.1	-1042.264647	-1042.264647	0	1	0	0	0.3482783	0	N	white	PF06814;
15267	gw1.6.276.1	-1512.455882	-1512.455882	0	1	0	0	0.3482783	0	N	white	PF00248;
16193	gw1.19b.16.1	-830.213731	-830.213731	0	1	0	0	0.3482783	0	N	white	PF01343;PF08496;
16304	gw1.1.462.1	-1334.609108	-1334.609082	-5.2e-05	1	0	0	0.3482783	0	N	white	PF00294;
17242	gw1.6.426.1	-1042.24767	-1042.24767	0	1	0	0	0.3482783	0	N	white	PF01145;
17961	gw1.13.152.1	-791.935607	-791.935607	0	1	0	0	0.3482783	0	N	white	PF01027;
18407	gw1.9.173.1	-729.683347	-729.683347	0	1	0	0	0.3482783	0	N	white	PF00227;
18796	gw1.4.589.1	-674.562832	-674.562832	0	1	0	0	0.3482783	0	N	white	PF00406;
19601	gw1.2.752.1	-489.173022	-489.173022	0	1	0	0	0.3482783	0	N	white	PF04134;
20583	estExt_fgenesh1_pg.C_chr_10051	-908.405999	-908.405999	0	1	0	0	0.3482783	0	N	white	PF01585;
20644	estExt_fgenesh1_pg.C_chr_10197	-3615.158788	-3615.158788	0	1	0	0	0.3482783	0	N	dark	
20813	estExt_fgenesh1_pg.C_chr_10528	-1712.288519	-1712.288519	0	1	0	0	0.3482783	0	N	dark	
20819	estExt_fgenesh1_pg.C_chr_10543	-865.42025	-865.42025	0	1	0	0	0.3482783	0	N	dark	
20827	estExt_fgenesh1_pg.C_chr_10566	-1737.543977	-1737.543976	-2e-06	1	0	0	0.3482783	0	N	white	PF01925;
20832	estExt_fgenesh1_pg.C_chr_10573	-3072.525786	-3072.525786	0	1	0	0	0.3482783	0	N	white	PF04982;
20848	estExt_fgenesh1_pg.C_chr_10615	-4334.048838	-4334.048833	-1e-05	1	0	0	0.3482783	0	N	white	PF00650;
20866	estExt_fgenesh1_pg.C_chr_10650	-1171.003299	-1171.003296	-6e-06	1	0	0	0.3482783	0	N	white	PF08536;
20951	estExt_fgenesh1_pg.C_chr_10821	-2269.702825	-2269.702825	0	1	0	0	0.3482783	0	N	dark	
21066	estExt_fgenesh1_pg.C_chr_11083	-2756.068703	-2756.068703	0	1	0	0	0.3482783	0	N	white	PF05721;
21092	estExt_fgenesh1_pg.C_chr_20001	-3876.14752	-3876.147514	-1.2e-05	1	0	0	0.3482783	0	N	dark	
21094	estExt_fgenesh1_pg.C_chr_20009	-893.762395	-893.762395	0	1	0	0	0.3482783	0	N	dark	
21126	estExt_fgenesh1_pg.C_chr_20090	-1946.588772	-1946.588772	0	1	0	0	0.3482783	0	N	dark	
21133	estExt_fgenesh1_pg.C_chr_20101	-5349.630171	-5349.630166	-1e-05	1	0	0	0.3482783	0	N	white	PF13191;
21145	estExt_fgenesh1_pg.C_chr_20120	-1302.768808	-1302.768808	0	1	0	0	0.3482783	0	N	dark	
21165	estExt_fgenesh1_pg.C_chr_20154	-2197.283016	-2197.283016	0	1	0	0	0.3482783	0	N	white	PF02291;
21200	estExt_fgenesh1_pg.C_chr_20223	-1397.709103	-1397.709103	0	1	0	0	0.3482783	0	N	dark	
21257	estExt_fgenesh1_pg.C_chr_20350	-2424.630198	-2424.486106	-0.288184	1	0	0	0.3482783	0	N	dark	
21280	estExt_fgenesh1_pg.C_chr_20393	-907.03042	-907.03042	0	1	0	0	0.3482783	0	N	white	PF00397;PF06220;
21291	estExt_fgenesh1_pg.C_chr_20422	-5226.512772	-5226.512772	0	1	0	0	0.3482783	0	N	dark	
21299	estExt_fgenesh1_pg.C_chr_20432	-2870.894143	-2870.894141	-4e-06	1	0	0	0.3482783	0	N	white	PF00501;PF13193;
21349	estExt_fgenesh1_pg.C_chr_20557	-1598.749435	-1598.1827	-1.13347	1	0	0	0.3482783	0	N	white	PF01636;
21355	estExt_fgenesh1_pg.C_chr_20570	-3163.407745	-3163.407745	0	1	0	0	0.3482783	0	N	white	PF03121;
21363	estExt_fgenesh1_pg.C_chr_20584	-1037.757796	-1037.757796	0	1	0	0	0.3482783	0	N	white	PF10213;
21364	estExt_fgenesh1_pg.C_chr_20585	-6614.548583	-6614.548053	-0.00106	1	0	0	0.3482783	0	N	white	PF00443;
21383	estExt_fgenesh1_pg.C_chr_20626	-1328.93852	-1328.938508	-2.4e-05	1	0	0	0.3482783	0	N	dark	
21457	estExt_fgenesh1_pg.C_chr_20747	-1695.055381	-1695.055381	0	1	0	0	0.3482783	0	N	white	PF11977;
21459	estExt_fgenesh1_pg.C_chr_20750	-2013.67227	-2013.67227	0	1	0	0	0.3482783	0	N	dark	
21524	estExt_fgenesh1_pg.C_chr_20879	-2029.571176	-2029.571176	0	1	0	0	0.3482783	0	N	white	PF08007;
21549	estExt_fgenesh1_pg.C_chr_20934	-3266.287932	-3266.287932	0	1	0	0	0.3482783	0	N	dark	
21554	estExt_fgenesh1_pg.C_chr_20951	-2238.779409	-2238.779409	0	1	0	0	0.3482783	0	N	dark	
21558	estExt_fgenesh1_pg.C_chr_20957	-3004.615085	-3004.615085	0	1	0	0	0.3482783	0	N	dark	
21708	estExt_fgenesh1_pg.C_chr_30285	-1421.995776	-1421.995776	0	1	0	0	0.3482783	0	N	dark	
21771	estExt_fgenesh1_pg.C_chr_30412	-1305.346073	-1305.346073	0	1	0	0	0.3482783	0	N	dark	
21785	estExt_fgenesh1_pg.C_chr_30445	-1544.771264	-1544.771264	0	1	0	0	0.3482783	0	N	white	PF07992;
21877	estExt_fgenesh1_pg.C_chr_30628	-1897.779075	-1897.779075	0	1	0	0	0.3482783	0	N	dark	
21910	estExt_fgenesh1_pg.C_chr_30691	-1344.281132	-1344.281132	0	1	0	0	0.3482783	0	N	white	PF15906;
22097	estExt_fgenesh1_pg.C_chr_40082	-2169.9318	-2169.9318	0	1	0	0	0.3482783	0	N	dark	
22124	estExt_fgenesh1_pg.C_chr_40132	-1835.245434	-1835.244931	-0.001006	1	0	0	0.3482783	0	N	white	PF00447;
22261	estExt_fgenesh1_pg.C_chr_40406	-757.28219	-757.28219	0	1	0	0	0.3482783	0	N	dark	
22443	estExt_fgenesh1_pg.C_chr_40774	-2446.812965	-2446.807578	-0.010774	1	0	0	0.3482783	0	N	dark	
22454	estExt_fgenesh1_pg.C_chr_40792	-1840.924111	-1840.924111	0	1	0	0	0.3482783	0	N	white	PF00447;
