Gene_id	InterPro_description	Pan_gene_category	πN	πS	πN / πS
Sro490_g153480	Vacuolar protein sorting-associated protein 13 (IPR026847); Vacuolar protein sorting-associated protein 13, N-terminal domain (IPR026854); VPS13, repeated coiled region (IPR031642); Vacuolar protein sorting-associated protein 13, C-terminal (IPR031645); Vacuolar protein sorting-associated protein 13, second N-terminal domain (IPR031646); Vacuolar protein sorting-associated protein 13, SHR-binding domain (IPR009543); PDZ domain (IPR001478)	Core	0.00544977419215	0.023584435665051	0.231075030564575
Sro490_g153490	Mitochondrial carrier domain superfamily (IPR023395); Mitochondrial carrier domain protein (IPR040062); Mitochondrial substrate/solute carrier (IPR018108)	Core	0.002496102308499	0.018437096723869	0.135384781339677
Sro490_g153500	Acetylglutamate kinase-like superfamily (IPR036393); Aspartate/glutamate/uridylate kinase (IPR001048); ACT domain (IPR002912); Aspartate kinase, conserved site (IPR018042); Aspartate kinase (IPR001341)	Core	0.002004746130952	0.028770189102564	0.069681367884152
Sro490_g153510	-	Core	0.005747411938099	0.03108850921659	0.184872548826874
Sro490_g153520	Cell division protein FtsZ (IPR000158); Tubulin/FtsZ, C-terminal domain superfamily (IPR037103); Tubulin/FtsZ, GTPase domain superfamily (IPR036525); Tubulin/FtsZ, GTPase domain (IPR003008); Cell division protein FtsZ, C-terminal (IPR024757); Tubulin, conserved site (IPR017975); Cell division protein FtsZ, conserved site (IPR020805); Tubulin/FtsZ, 2-layer sandwich domain (IPR018316); Tubulin/FtsZ, C-terminal (IPR008280)	Core	0.004026751351351	0.021808991735537	0.184637208367129
Sro490_g153530	Leucine-rich repeat domain superfamily (IPR032675); PT repeat (IPR006970)	Core	0.002601619468837	0.016323279147197	0.159380933535272
Sro490_g153540	Ubiquilin (IPR015496); Ubiquitin-like domain superfamily (IPR029071)	Core	0.000678210095238	0.012747661111111	0.053202708271477
Sro490_g153550	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.001379407269625	0.017285690633869	0.079800529746945
Sro490_g153560	Ribosomal protein L22/L17 (IPR001063); Ribosomal protein L22/L17 superfamily (IPR036394); Ribosomal protein L22/L17, eukaryotic/archaeal (IPR005721); Ribosomal protein L22/L17, conserved site (IPR018260)	Core	0.000739644970414	0.012731076415094	0.058097598843822
Sro490_g153570	-	Core	0.000456065217391	0.024746902137233	0.018429184180801
Sro490_g153580	SAP30, C-terminal domain superfamily (IPR038291); SAGA-associated factor 29 (IPR037802); SGF29 tudor-like domain (IPR010750); Histone deacetylase complex subunit SAP30, Sin3 binding domain (IPR025718)	Core	No data	No data	No data
Sro490_g153590	Winged helix-like DNA-binding domain superfamily (IPR036388); Heat shock transcription factor family (IPR027725); Heat shock factor (HSF)-type, DNA-binding (IPR000232); Winged helix DNA-binding domain superfamily (IPR036390)	Core	0.002498755018248	0.010646687697161	0.234697878751015
Sro490_g153600	Ankyrin repeat-containing domain (IPR020683); Ankyrin repeat-containing domain superfamily (IPR036770); Ankyrin repeat (IPR002110)	Core	0.009986585858586	0.029876374429224	0.334263646422152
Sro490_g153610	Ankyrin repeat-containing domain (IPR020683); Ankyrin repeat-containing domain superfamily (IPR036770); Ankyrin repeat (IPR002110)	Core	0.001517414115011	0.019839915865385	0.076482890618438
Sro491_g153620	Alpha-mannosyltransferase (IPR022751); Nucleotide-diphospho-sugar transferases (IPR029044)	Core	0.004411543876178	0.011015567839196	0.400482656961212
Sro491_g153630	Haem peroxidase domain superfamily, animal type (IPR037120); Haem peroxidase, animal type (IPR019791); Haem peroxidase (IPR010255)	Core	0.000725003051318	0.005953056051502	0.121786699981545
Sro491_g153640	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain (IPR039261); FAD-binding 8 (IPR013112); Ferric reductase transmembrane component-like domain (IPR013130); FAD-binding domain, ferredoxin reductase-type (IPR017927); Riboflavin synthase-like beta-barrel (IPR017938)	Core	0.000336757845996	0.015518342333709	0.021700632629042
Sro491_g153650	-	Core	No data	No data	No data
Sro491_g153651	-	Dispensable	No data	No data	No data
Sro491_g153660	-	Dispensable	No data	No data	No data
Sro491_g153670	-	Dispensable	0.01539076433121	0.012171163714286	1.26452693370195
Sro491_g153680	-	Core	No data	No data	No data
Sro491_g153681	-	Dispensable	0.003487557544757	0.03009342687747	0.115891006994887
Sro491_g153682	-	Dispensable	No data	No data	No data
Sro491_g153690	-	Dispensable	No data	No data	No data
Sro491_g153700	-	Dispensable	No data	No data	No data
Sro491_g153710	Leucine-rich repeat domain superfamily (IPR032675)	Dispensable	0.004159146028881	0.007839748391608	0.53052034595048
Sro491_g153720	-	Dispensable	No data	No data	No data
Sro492_g153730	Elongation factor Ts, dimerisation domain superfamily (IPR036402); Translation elongation factor EFTs/EF1B (IPR001816); Translation elongation factor EFTs/EF1B, dimerisation (IPR014039); Translation elongation factor Ts, conserved site (IPR018101); UBA-like superfamily (IPR009060)	Core	0.001259906116643	0.029579468446602	0.042593940419092
Sro492_g153740	-	Core	0.002469164127424	0.037640138689218	0.065599230327255
Sro492_g153750	Zinc finger, RING/FYVE/PHD-type (IPR013083); Zinc finger, RING-type (IPR001841)	Core	0.006713221563444	0.023006659974093	0.29179470514206
Sro492_g153760	Synaptobrevin (IPR001388)	Core	0.001815965635546	0.025287805511811	0.071811910871324
Sro492_g153770	Zinc finger, RING/FYVE/PHD-type (IPR013083); Zinc finger, RING-type (IPR001841)	Core	0.002835368615984	0.034636350666667	0.081861066810167
Sro492_g153780	Alpha/Beta hydrolase fold (IPR029058); Serine aminopeptidase, S33 (IPR022742)	Core	0.002078906190777	0.03145671147541	0.066087842411695
Sro492_g153790	-	Core	0.00211714890614	0.025448064252337	0.083194889998179
Sro492_g153800	-	Core	0.003055898638427	0.035683753146853	0.085638375140933
Sro492_g153810	-	Core	0.000247708719346	0.047484162616823	0.005216659738637
Sro492_g153820	PNPase/RNase PH domain superfamily (IPR027408); Exoribonuclease, phosphorolytic domain 1 (IPR001247); Exoribonuclease, PH domain 2 superfamily (IPR036345); Ribosomal protein S5 domain 2-type fold (IPR020568)	Core	No data	No data	No data
Sro492_g153830	Domain of unknown function DUF262 (IPR004919)	Core	0.003549464360971	0.024080338656716	0.147400932003967
Sro492_g153840	-	Core	0.006537116162944	0.029138116363636	0.224349305266064
Sro492_g153850	-	Core	No data	No data	No data
Sro492_g153860	Domain of unknown function DUF218 (IPR003848)	Dispensable	0.005055557947434	0.017332877338877	0.291674477848796
Sro492_g153870	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.006639720365408	0.019959019164038	0.332667668227477
Sro492_g153880	DNA polymerase, Y-family, little finger domain superfamily (IPR036775); UmuC domain (IPR001126)	Core	0.009208013689366	0.033303688631264	0.276486301301818
Sro492_g153890	Zinc finger, RING/FYVE/PHD-type (IPR013083); Zinc finger, RING-type (IPR001841)	Core	0.00425078653478	0.012117152890792	0.35080736977496
Sro492_g153900	Nucleotide-diphospho-sugar transferases (IPR029044)	Core	0.00537268806366	0.023603693119266	0.227620653959238
Sro492_g153910	Rhomboid-like superfamily (IPR035952); Peptidase S54, rhomboid domain (IPR022764)	Core	0.007120249626007	0.024445048317515	0.291275743599377
Sro492_g153920	-	Core	0.0058041024245	0.008686565982405	0.668169957639983
Sro492_g153930	-	Core	0.021629927281649	0.008422455882353	2.56812592238904
Sro492_g153940	Ankyrin repeat-containing domain (IPR020683); Ankyrin repeat-containing domain superfamily (IPR036770)	Core	No data	No data	No data
Sro492_g153950	Isocitrate dehydrogenase NADP-dependent, monomeric (IPR004436)	Core	0.000290191526407	0.029558377039849	0.009817573069598
Sro492_g153960	-	Core	0.000954926470588	0.014626212676057	0.06528870403693
Sro492_g153970	-	Core	No data	No data	No data
Sro492_g153980	SnoaL-like domain (IPR037401); NTF2-like domain superfamily (IPR032710)	Core	0.002457480248775	0.035107548029556	0.069998629545592
Sro493_g153990	-	Dispensable	No data	No data	No data
Sro493_g154000	-	Dispensable	No data	No data	No data
Sro493_g154010	P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Core	No data	No data	No data
Sro493_g154020	Leucine-rich repeat domain superfamily (IPR032675)	Core	No data	No data	No data
Sro493_g154030	Protein kinase domain (IPR000719); Protein kinase, ATP binding site (IPR017441); Protein kinase-like domain superfamily (IPR011009)	Core	0.003338052	0.02520338060306	0.132444613386298
Sro493_g154040	-	Core	No data	No data	No data
Sro493_g154050	-	Dispensable	No data	No data	No data
Sro493_g154060	-	Dispensable	No data	No data	No data
Sro493_g154070	-	Dispensable	No data	No data	No data
Sro493_g154080	Protein of unknown function DUF2997 (IPR021375)	Dispensable	No data	No data	No data
Sro493_g154090	-	Core	0.006509244624448	0.027256845	0.238811374700474
Sro493_g154100	Leucine-rich repeat domain superfamily (IPR032675); Leucine-rich repeat (IPR001611)	Core	No data	No data	No data
Sro493_g154110	-	Core	0.011730583203125	0.01844880955414	0.635844994155324
Sro493_g154120	Tryptophan-tRNA ligase (IPR002306); Rossmann-like alpha/beta/alpha sandwich fold (IPR014729); Tryptophan-tRNA ligase, bacterial-type (IPR024109); Aminoacyl-tRNA synthetase, class Ic (IPR002305); Aminoacyl-tRNA synthetase, class I, conserved site (IPR001412)	Core	0.000868433834862	0.019988520858164	0.043446628243514
Sro493_g154130	-	Core	0.000643914359305	0.001926161797753	0.33429920583816
Sro493_g154140	Helicase-associated (IPR005114)	Core	No data	No data	No data
Sro493_g154150	Helicase, C-terminal (IPR001650); DEAD/DEAH box helicase domain (IPR011545); SAP domain (IPR003034); Helicase superfamily 1/2, ATP-binding domain (IPR014001); RNA helicase, DEAD-box type, Q motif (IPR014014); AAA+ ATPase domain (IPR003593); P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Core	0.001753908826611	0.027990404854369	0.062661073883575
Sro493_g154160	Helicase-associated (IPR005114)	Core	No data	No data	No data
Sro493_g154170	-	Core	No data	No data	No data
Sro493_g154180	-	Dispensable	No data	No data	No data
Sro493_g154190	Tetrahydrofolate dehydrogenase/cyclohydrolase (IPR000672); Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain (IPR020630); Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain (IPR020631); Tetrahydrofolate dehydrogenase/cyclohydrolase, conserved site (IPR020867); NAD(P)-binding domain superfamily (IPR036291)	Core	No data	No data	No data
Sro493_g154200	Inositol monophosphatase-like (IPR000760); Inositol monophosphatase, conserved site (IPR020550)	Dispensable	No data	No data	No data
Sro493_g154210	-	Dispensable	No data	No data	No data
Sro494_g154220	-	Core	No data	No data	No data
Sro494_g154230	-	Core	No data	No data	No data
Sro494_g154240	Nucleotide cyclase (IPR029787); 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain superfamily (IPR036971); Adenylyl cyclase class-3/4/guanylyl cyclase (IPR001054); 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain (IPR002073); HD/PDEase domain (IPR003607)	Core	0.001446843458371	0.024318041651786	0.059496709442688
Sro494_g154250	Magnesium transporter NIPA (IPR008521)	Core	0.002157701570681	0.039499988	0.054625372814813
Sro494_g154260	-	Core	0.00190179431221	0.024565677286432	0.077416726192223
Sro494_g154270	Zinc finger, RING/FYVE/PHD-type (IPR013083); Zinc finger, RING-type (IPR001841)	Core	0.003681366656507	0.014198654198473	0.259275745788854
Sro494_g154280	Pleckstrin homology domain (IPR001849)	Core	0.002339637174982	0.031696991089109	0.073812595284046
Sro494_g154290	Ubiquitin domain (IPR000626); Ubiquitin-like domain superfamily (IPR029071)	Core	0	0.028485212315271	0
Sro494_g154300	Nucleotide-diphospho-sugar transferases (IPR029044); Glycosyltransferase, GlcNAc (IPR021067)	Core	0.002353300122249	0.027737731733594	0.084841116240201
Sro494_g154310	Winged helix-like DNA-binding domain superfamily (IPR036388); DEP domain (IPR000591); Domain of unknown function DUF547 (IPR006869); Thioredoxin-like superfamily (IPR036249); Winged helix DNA-binding domain superfamily (IPR036390)	Core	0.002174164654816	0.02221762716763	0.097857644221508
Sro494_g154320	Malonyl-CoA decarboxylase, N-terminal domain superfamily (IPR038351); Malonyl-CoA decarboxylase (IPR038917); Malonyl-CoA decarboxylase, N-terminal (IPR035372); Malonyl-CoA decarboxylase, C-terminal (IPR007956)	Core	0.003649888221057	0.026320635943517	0.138670214081809
Sro494_g154330	-	Core	0.001817967159278	0.018968244444445	0.09584266823438
Sro494_g154340	-	Core	0.00135669245283	0.014104463855422	0.096188870894846
Sro494_g154350	Zinc finger, A20-type (IPR002653)	Core	0	0.013993035211268	0
Sro494_g154360	Glutaminase (IPR015868); Beta-lactamase/transpeptidase-like (IPR012338)	Core	No data	No data	No data
Sro494_g154370	Enoyl-CoA hydratase, C-terminal (IPR014748); Enoyl-CoA hydratase/isomerase (IPR001753); Enoyl-CoA hydratase/isomerase, conserved site (IPR018376); ClpP/crotonase-like domain superfamily (IPR029045)	Core	No data	No data	No data
Sro495_g154380	Nucleophile aminohydrolases, N-terminal (IPR029055); Proteasome subunit alpha4 (IPR034647); Proteasome alpha-subunit, N-terminal domain (IPR000426); Proteasome, subunit alpha/beta (IPR001353); Proteasome beta-type subunit, conserved site (IPR016050); Proteasome alpha-type subunit (IPR023332)	Core	0	0.014215329025424	0
Sro495_g154390	Zinc finger, MYND-type (IPR002893)	Core	0.003966377619994	0.028395037324602	0.139685592755243
Sro495_g154400	Pseudouridine synthase I, TruA (IPR001406)	Core	0.00256744332277	0.021664869622205	0.118507213176995
Sro495_g154410	Sulfotransferase (IPR005331)	Core	0.000600720264317	0.020800248191028	0.028880437329412
Sro495_g154420	Histidine kinase/HSP90-like ATPase (IPR003594); Histidine kinase/HSP90-like ATPase superfamily (IPR036890)	Core	0.006125140294511	0.022916060646109	0.267285917466422
Sro495_g154430	Serine-threonine/tyrosine-protein kinase, catalytic domain (IPR001245); Protein kinase domain (IPR000719); Protein kinase-like domain superfamily (IPR011009)	Core	0	0.011859298875	0
Sro495_g154440	Endoribonuclease YbeY (IPR002036); Endoribonuclease YbeY, conserved site (IPR020549)	Core	No data	No data	No data
Sro495_g154450	Diacylglycerol acyltransferase (IPR007130)	Dispensable	No data	No data	No data
Sro495_g154460	Mitochondrial biogenesis AIM24 superfamily (IPR036983); Mitochondrial biogenesis protein AIM24 (IPR002838); Tryptophan RNA-binding attenuator protein-like domain superfamily (IPR016031)	Core	No data	No data	No data
Sro495_g154470	FAD/NAD(P)-binding domain superfamily (IPR036188); FAD dependent oxidoreductase (IPR006076)	Core	0.005315501646542	0.033181030534351	0.160197002954425
Sro495_g154480	Histidine phosphatase superfamily, clade-1 (IPR013078); Histidine phosphatase superfamily (IPR029033); Phosphoglycerate mutase 1 (IPR005952)	Core	0.000161917098446	0.023691454545455	0.006834409349369
Sro495_g154490	Armadillo-like helical (IPR011989); WD40/YVTN repeat-like-containing domain superfamily (IPR015943); PFU domain superfamily (IPR038122); PLAA/Doa1/Lub1 (IPR033510); PLAA family ubiquitin binding domain (IPR015155); WD40 repeat (IPR001680); PUL domain (IPR013535); WD40 repeat, conserved site (IPR019775); WD40-repeat-containing domain (IPR017986); WD40-repeat-containing domain superfamily (IPR036322)	Core	0.001451929741051	0.028563495283019	0.050831655113098
Sro495_g154500	-	Core	0.003969079604579	0.015324552189142	0.259001343438332
Sro495_g154510	-	Core	0.004384748516659	0.028105105511811	0.156012526436395
Sro495_g154520	Basic-leucine zipper domain (IPR004827)	Core	0	0.025125417218543	0
Sro495_g154530	Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain (IPR004143)	Core	0.00794130731445	0.017670298034934	0.449415584205181
Sro495_g154540	-	Core	No data	No data	No data
Sro495_g154550	Ribonuclease H superfamily (IPR036397); Ribonuclease H-like superfamily (IPR012337)	Dispensable	No data	No data	No data
Sro495_g154560	Band 7, C-terminal extension (IPR032435)	Dispensable	No data	No data	No data
Sro496_g154570	-	Core	0.001323869302326	0.018227161491936	0.072631676792424
Sro496_g154580	HNH nuclease (IPR003615); Domain of unknown function DUF262 (IPR004919); HNH endonuclease (IPR002711)	Core	No data	No data	No data
Sro496_g154590	Alpha/Beta hydrolase fold (IPR029058); Lecithin:cholesterol/phospholipid:diacylglycerol acyltransferase (IPR003386)	Core	No data	No data	No data
